Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
167,19.471,30.344,0,0.065,1.616,3.260,7.328,17.811,0.901
168,13.557,22.456,0,0.070,1.635,3.350,7.634,18.764,0.981
168,25.357,23.476,0,0.071,1.623,3.322,7.581,18.677,0.981
169,13.583,22.356,0,0.068,1.649,3.395,7.761,19.114,0.552
169,25.376,23.451,0,0.071,1.613,3.291,7.494,18.448,0.528
169,20.463,30.040,0,0.064,1.712,3.622,8.424,20.929,0.360
170,13.546,22.449,0,0.068,1.658,3.424,7.846,19.344,0.556
170,25.431,23.460,0,0.071,1.611,3.282,7.462,18.341,0.784
170,19.483,30.323,0,0.065,1.619,3.271,7.359,17.896,0.767
171,13.495,22.457,0,0.072,1.658,3.426,7.854,19.374,0.631
171,25.359,23.466,0,0.072,1.604,3.262,7.416,18.232,0.631
172,13.545,22.473,0,0.071,1.636,3.344,7.598,18.618,0.891
172,25.368,23.480,0,0.071,1.602,3.255,7.388,18.140,0.789
172,19.485,30.330,0,0.065,1.638,3.341,7.568,18.491,0.896
173,13.571,22.431,0,0.067,1.654,3.411,7.807,19.237,0.781
173,25.333,23.480,0,0.071,1.616,3.304,7.535,18.557,0.781
174,13.538,22.402,0,0.068,1.642,3.373,7.701,18.948,0.684
174,25.360,23.486,0,0.072,1.597,3.232,7.313,17.913,0.684
175,13.551,22.382,0,0.071,1.644,3.379,7.715,18.981,0.767
175,25.406,23.495,0,0.073,1.610,3.282,7.466,18.354,0.874
175,19.461,30.347,0,0.065,1.624,3.290,7.412,18.039,0.889
176,13.532,22.422,0,0.070,1.636,3.348,7.617,18.680,0.590
176,25.329,23.479,0,0.071,1.607,3.265,7.408,18.173,0.571
176,20.477,30.014,0,0.063,1.702,3.584,8.306,20.576,0.356
177,13.548,22.409,0,0.067,1.637,3.353,7.636,18.750,0.780
177,25.366,23.460,0,0.072,1.601,3.246,7.354,18.028,0.780
178,13.549,22.360,0,0.067,1.637,3.357,7.657,18.834,0.921
178,25.408,23.455,0,0.073,1.615,3.298,7.516,18.503,0.921
179,13.569,22.455,0,0.069,1.653,3.407,7.797,19.216,0.695
179,25.393,23.462,0,0.073,1.607,3.270,7.431,18.264,0.695
180,13.576,22.445,0,0.071,1.632,3.333,7.570,18.553,0.892
180,25.367,23.482,0,0.074,1.606,3.263,7.401,18.152,0.892
181,13.617,22.433,0,0.069,1.639,3.360,7.657,18.817,0.571
181,25.413,23.456,0,0.071,1.607,3.266,7.410,18.181,0.549
181,20.446,29.979,0,0.063,1.701,3.590,8.346,20.756,0.359
182,14.046,23.349,0,0.058,1.714,3.678,8.704,22.019,0.484
182,25.486,23.433,0,0.072,1.612,3.279,7.440,18.246,0.341
182,20.417,29.907,0,0.061,1.689,3.552,8.243,20.490,0.492
183,13.581,21.474,0,0.065,1.659,3.414,7.779,19.063,0.805
183,25.354,23.419,0,0.072,1.620,3.308,7.530,18.508,0.610
183,20.435,29.890,0,0.063,1.667,3.472,8.001,19.793,0.701
184,13.599,22.417,0,0.073,1.649,3.388,7.727,18.986,0.762
184,25.337,23.453,0,0.073,1.609,3.274,7.437,18.260,0.762
185,13.554,22.394,0,0.068,1.638,3.369,7.706,19.010,0.770
185,25.405,23.506,0,0.073,1.604,3.258,7.389,18.129,0.770
186,13.559,22.392,0,0.070,1.629,3.334,7.596,18.675,0.894
186,25.349,23.485,0,0.071,1.606,3.265,7.414,18.205,0.894
187,13.601,21.508,0,0.067,1.653,3.395,7.731,18.950,0.528
187,25.395,23.479,0,0.071,1.603,3.256,7.384,18.117,0.463
187,20.437,29.982,0,0.062,1.696,3.573,8.293,20.592,0.403
188,13.557,22.428,0,0.070,1.631,3.343,7.626,18.769,0.658
188,25.372,23.478,0,0.073,1.613,3.291,7.493,18.435,0.633
188,20.420,29.998,0,0.064,1.691,3.556,8.242,20.454,0.378
189,13.573,22.413,0,0.068,1.642,3.377,7.719,19.019,0.792
189,25.398,23.464,0,0.074,1.609,3.274,7.440,18.285,0.792
190,13.593,22.460,0,0.068,1.652,3.398,7.758,19.080,0.989
190,25.422,23.411,0,0.075,1.639,3.377,7.745,19.144,0.989
191,13.636,22.396,0,0.064,1.646,3.377,7.695,18.900,0.737
191,25.477,23.436,0,0.073,1.613,3.287,7.467,18.330,0.599
191,20.414,29.948,0,0.062,1.671,3.486,8.036,19.867,0.562
192,13.618,22.398,0,0.069,1.637,3.353,7.639,18.770,0.633
192,25.528,23.436,0,0.072,1.602,3.254,7.382,18.122,0.549
192,20.420,29.927,0,0.064,1.675,3.510,8.133,20.213,0.443
193,13.598,22.391,0,0.068,1.632,3.335,7.579,18.587,0.657
193,25.498,23.442,0,0.073,1.614,3.290,7.481,18.381,0.642
193,20.399,29.948,0,0.064,1.694,3.568,8.291,20.631,0.362
194,13.662,22.421,0,0.068,1.658,3.424,7.848,19.367,0.547
194,25.331,23.496,0,0.071,1.608,3.268,7.419,18.214,0.436
194,20.429,29.923,0,0.063,1.695,3.570,8.297,20.650,0.452
195,13.485,22.328,0,0.064,1.648,3.391,7.748,19.068,0.611
195,25.415,23.439,0,0.071,1.608,3.267,7.408,18.165,0.497
195,20.380,29.882,0,0.063,1.685,3.532,8.173,20.273,0.468
196,13.609,22.377,0,0.065,1.645,3.376,7.695,18.906,0.626
196,25.381,23.450,0,0.071,1.614,3.288,7.470,18.342,0.569
196,20.467,29.974,0,0.062,1.692,3.555,8.233,20.406,0.410
197,13.614,22.366,0,0.067,1.650,3.395,7.751,19.062,0.808
197,25.566,23.421,0,0.072,1.612,3.297,7.526,18.566,0.628
197,20.397,29.757,0,0.066,1.665,3.461,7.964,19.688,0.687
198,13.636,22.362,0,0.065,1.598,3.213,7.210,17.519,0.676
198,25.697,23.385,0,0.075,1.634,3.357,7.666,18.861,0.676
199,13.700,21.477,0,0.065,1.641,3.352,7.603,18.581,0.665
199,25.596,23.376,0,0.071,1.619,3.313,7.553,18.593,0.650
199,20.411,29.869,0,0.062,1.698,3.581,8.335,20.772,0.367
200,13.715,21.472,0,0.066,1.674,3.462,7.920,19.458,0.652
200,25.516,23.431,0,0.073,1.617,3.303,7.524,18.517,0.443
200,20.444,29.940,0,0.063,1.688,3.551,8.243,20.499,0.573
201,13.723,21.499,0,0.065,1.645,3.366,7.644,18.697,0.896
201,25.530,23.433,0,0.072,1.616,3.298,7.502,18.432,0.896
202,13.950,23.403,0,0.060,1.728,3.717,8.801,22.251,0.465
202,25.475,23.401,0,0.072,1.612,3.282,7.456,18.310,0.337
202,20.436,29.957,0,0.060,1.697,3.580,8.328,20.729,0.469
203,13.675,22.358,0,0.068,1.632,3.336,7.591,18.647,0.672
203,25.527,23.431,0,0.073,1.610,3.278,7.443,18.264,0.632
203,20.411,29.926,0,0.062,1.680,3.524,8.165,20.287,0.407
204,13.699,21.485,0,0.066,1.652,3.393,7.733,18.977,0.640
204,25.549,23.435,0,0.073,1.611,3.281,7.448,18.274,0.526
204,20.436,29.949,0,0.062,1.682,3.530,8.181,20.318,0.478
205,13.744,22.396,0,0.066,1.648,3.382,7.713,18.965,0.742
205,25.547,23.417,0,0.073,1.620,3.312,7.545,18.564,0.641
205,20.393,29.864,0,0.064,1.677,3.509,8.114,20.126,0.530
206,13.691,22.348,0,0.064,1.628,3.314,7.510,18.373,0.693
206,25.591,23.411,0,0.072,1.614,3.297,7.512,18.488,0.683
206,20.392,29.944,0,0.063,1.682,3.530,8.181,20.318,0.388
207,13.693,22.373,0,0.067,1.649,3.387,7.725,18.983,0.662
207,25.524,23.436,0,0.073,1.608,3.272,7.434,18.262,0.526
207,20.409,29.972,0,0.062,1.677,3.510,8.115,20.114,0.510
208,13.702,22.410,0,0.069,1.647,3.385,7.730,19.025,0.549
208,25.526,23.444,0,0.072,1.605,3.262,7.399,18.151,0.492
208,20.460,29.975,0,0.063,1.695,3.570,8.288,20.595,0.397
209,13.706,22.387,0,0.066,1.648,3.385,7.718,18.959,0.742
209,25.579,23.441,0,0.073,1.616,3.300,7.511,18.469,0.612
209,20.437,29.948,0,0.062,1.672,3.497,8.088,20.065,0.558
210,14.469,22.394,0,0.066,1.656,3.435,7.905,19.585,0.944
210,25.802,22.450,0,0.075,1.645,3.387,7.730,18.986,0.944
211,14.245,22.370,0,0.063,1.680,3.518,8.152,20.279,0.647
211,25.545,22.504,0,0.074,1.619,3.299,7.496,18.404,0.452
211,20.359,29.827,0,0.062,1.664,3.461,7.975,19.743,0.706
212,14.350,22.323,0,0.062,1.673,3.497,8.093,20.122,0.730
212,25.639,22.499,0,0.076,1.624,3.315,7.534,18.483,0.454
212,20.316,29.824,0,0.061,1.676,3.503,8.101,20.109,0.723
213,14.309,22.333,0,0.060,1.678,3.517,8.161,20.337,0.693
213,25.574,22.497,0,0.075,1.620,3.302,7.498,18.388,0.416
213,20.319,29.768,0,0.061,1.675,3.497,8.076,20.019,0.710
214,14.270,22.354,0,0.062,1.664,3.468,8.010,19.892,0.754
214,25.620,22.481,0,0.074,1.621,3.305,7.503,18.390,0.501
214,20.324,29.744,0,0.061,1.669,3.473,8.005,19.823,0.746
215,14.247,22.363,0,0.067,1.661,3.452,7.952,19.691,0.666
215,25.692,22.508,0,0.075,1.621,3.303,7.491,18.335,0.666
216,14.205,22.364,0,0.065,1.670,3.485,8.054,19.997,0.697
216,25.686,22.509,0,0.075,1.619,3.304,7.508,18.421,0.423
216,20.369,29.948,0,0.064,1.682,3.532,8.191,20.367,0.657
217,14.103,22.351,0,0.063,1.688,3.556,8.283,20.683,0.564
217,25.517,22.490,0,0.073,1.615,3.289,7.471,18.346,0.412
217,20.409,29.829,0,0.063,1.666,3.466,7.981,19.736,0.624
218,14.071,22.371,0,0.068,1.682,3.526,8.173,20.316,0.565
218,25.645,22.476,0,0.074,1.614,3.285,7.455,18.284,0.463
218,20.369,29.793,0,0.065,1.656,3.432,7.882,19.462,0.659
219,14.022,22.393,0,0.065,1.699,3.587,8.354,20.834,0.526
219,25.500,22.510,0,0.075,1.601,3.243,7.339,17.975,0.354
219,20.399,29.846,0,0.063,1.669,3.481,8.037,19.923,0.544
220,14.069,22.444,0,0.067,1.682,3.524,8.161,20.269,0.680
220,25.608,22.509,0,0.075,1.609,3.271,7.414,18.173,0.361
220,20.416,29.929,0,0.063,1.680,3.523,8.167,20.299,0.680
221,14.075,22.393,0,0.063,1.698,3.582,8.341,20.797,0.548
221,25.425,22.514,0,0.073,1.620,3.306,7.525,18.500,0.408
221,20.398,29.821,0,0.062,1.671,3.485,8.043,19.928,0.608
222,13.753,21.490,0,0.067,1.654,3.387,7.680,18.727,0.719
222,25.518,22.524,0,0.074,1.613,3.284,7.459,18.312,0.566
222,20.399,29.860,0,0.062,1.672,3.493,8.076,20.043,0.561
223,14.091,22.377,0,0.066,1.687,3.547,8.248,20.567,0.575
223,25.503,22.515,0,0.073,1.622,3.311,7.533,18.508,0.470
223,20.427,29.848,0,0.063,1.662,3.456,7.957,19.680,0.671
224,14.004,23.369,0,0.064,1.718,3.681,8.692,21.929,0.356
224,25.678,23.378,0,0.072,1.634,3.374,7.752,19.204,0.598
224,20.420,29.862,0,0.063,1.655,3.443,7.942,19.695,0.614
225,14.046,22.397,0,0.067,1.692,3.566,8.303,20.714,0.570
225,25.476,22.541,0,0.073,1.605,3.259,7.387,18.116,0.364
225,20.419,29.869,0,0.063,1.669,3.482,8.035,19.901,0.594
226,14.106,23.376,0,0.064,1.695,3.605,8.481,21.377,0.647
226,25.677,23.380,0,0.073,1.632,3.368,7.734,19.146,0.411
226,20.390,29.909,0,0.062,1.689,3.555,8.265,20.589,0.685
227,14.119,22.366,0,0.063,1.697,3.586,8.370,20.929,0.465
227,25.501,22.508,0,0.073,1.624,3.320,7.562,18.597,0.496
227,20.382,29.788,0,0.064,1.659,3.445,7.926,19.604,0.609
228,14.015,22.371,0,0.067,1.689,3.558,8.283,20.672,0.544
228,25.518,22.533,0,0.074,1.613,3.284,7.461,18.325,0.414
228,20.404,29.858,0,0.064,1.661,3.458,7.978,19.777,0.609
229,14.216,22.402,0,0.066,1.677,3.513,8.143,20.264,0.690
229,25.633,22.502,0,0.075,1.613,3.283,7.452,18.284,0.380
229,20.377,29.890,0,0.063,1.677,3.514,8.143,20.247,0.690
230,14.028,22.356,0,0.068,1.698,3.590,8.377,20.938,0.550
230,25.738,23.396,0,0.074,1.643,3.402,7.827,19.390,0.656
230,20.387,29.891,0,0.063,1.664,3.469,8.007,19.851,0.758
231,25.621,22.513,0,0.075,1.617,3.295,7.485,18.369,0.382
231,14.178,23.333,0,0.064,1.691,3.590,8.428,21.213,0.553
231,20.396,29.897,0,0.064,1.672,3.496,8.083,20.050,0.592
232,25.535,22.530,0,0.073,1.618,3.303,7.518,18.484,0.392
232,14.170,23.358,0,0.064,1.707,3.642,8.582,21.649,0.438
232,20.421,29.869,0,0.063,1.671,3.490,8.063,19.995,0.495
233,14.217,22.359,0,0.067,1.662,3.467,8.022,19.958,0.754
233,25.526,22.517,0,0.073,1.622,3.314,7.546,18.550,0.599
233,20.399,29.761,0,0.062,1.658,3.434,7.880,19.433,0.811
234,14.228,22.408,0,0.067,1.659,3.457,7.996,19.885,0.704
234,25.561,22.494,0,0.073,1.615,3.292,7.479,18.359,0.447
234,20.414,29.839,0,0.061,1.679,3.512,8.124,20.155,0.648
235,14.184,22.398,0,0.066,1.684,3.538,8.227,20.528,0.571
235,25.456,22.502,0,0.072,1.625,3.325,7.578,18.643,0.541
235,20.424,29.742,0,0.061,1.660,3.439,7.894,19.484,0.710
236,14.214,22.405,0,0.070,1.672,3.500,8.122,20.241,0.554
236,25.625,22.460,0,0.073,1.613,3.282,7.447,18.262,0.539
236,20.405,29.754,0,0.063,1.645,3.395,7.776,19.173,0.699
237,14.040,22.348,0,0.067,1.702,3.606,8.433,21.119,0.418
237,25.608,22.523,0,0.075,1.601,3.240,7.322,17.913,0.378
237,20.387,29.863,0,0.065,1.656,3.441,7.921,19.603,0.462
238,14.192,22.373,0,0.070,1.682,3.535,8.228,20.556,0.637
238,25.669,22.483,0,0.074,1.613,3.287,7.469,18.338,0.399
238,20.401,29.880,0,0.064,1.667,3.481,8.046,19.966,0.672
239,14.216,22.385,0,0.067,1.668,3.488,8.088,20.153,0.793
239,25.749,22.492,0,0.075,1.634,3.361,7.685,18.938,0.703
239,20.354,29.818,0,0.065,1.658,3.451,7.963,19.752,0.866
240,14.159,22.403,0,0.069,1.676,3.518,8.179,20.411,0.582
240,25.726,22.505,0,0.075,1.618,3.305,7.523,18.485,0.532
240,20.375,29.865,0,0.064,1.651,3.424,7.873,19.469,0.711
241,14.000,22.379,0,0.067,1.701,3.599,8.400,20.991,0.443
241,25.655,22.519,0,0.075,1.613,3.288,7.478,18.379,0.429
241,20.345,29.810,0,0.065,1.659,3.448,7.945,19.682,0.533
242,14.179,22.405,0,0.067,1.676,3.516,8.163,20.346,0.551
242,25.694,22.510,0,0.073,1.623,3.320,7.562,18.589,0.627
242,20.371,29.746,0,0.065,1.645,3.399,7.801,19.286,0.746
243,14.101,22.346,0,0.067,1.708,3.629,8.509,21.354,0.403
243,25.634,22.532,0,0.074,1.603,3.243,7.324,17.897,0.371
243,20.392,29.861,0,0.064,1.659,3.452,7.962,19.737,0.440
244,14.135,22.360,0,0.069,1.682,3.529,8.193,20.404,0.710
244,25.748,22.527,0,0.076,1.634,3.361,7.689,18.957,0.578
244,20.382,29.897,0,0.066,1.668,3.480,8.043,19.959,0.792
245,14.244,22.409,0,0.069,1.663,3.462,7.991,19.832,0.781
245,25.766,22.509,0,0.076,1.633,3.355,7.664,18.864,0.781
246,25.794,22.507,0,0.075,1.642,3.384,7.747,19.093,0.776
246,14.282,23.365,0,0.067,1.670,3.510,8.183,20.501,0.737
246,20.377,29.855,0,0.065,1.653,3.436,7.921,19.636,0.877
247,14.093,22.405,0,0.069,1.689,3.559,8.289,20.695,0.563
247,25.724,22.514,0,0.075,1.618,3.305,7.522,18.480,0.437
247,20.412,29.860,0,0.065,1.662,3.466,8.011,19.894,0.641
248,14.208,22.418,0,0.070,1.668,3.491,8.099,20.189,0.731
248,25.757,22.502,0,0.076,1.625,3.326,7.579,18.629,0.565
248,20.384,29.877,0,0.064,1.658,3.455,7.980,19.810,0.790
249,14.175,22.396,0,0.067,1.674,3.504,8.128,20.248,0.682
249,25.666,22.502,0,0.074,1.608,3.267,7.403,18.134,0.382
249,20.389,29.849,0,0.064,1.670,3.489,8.071,20.049,0.691
250,14.287,22.411,0,0.071,1.656,3.443,7.946,19.732,0.873
250,25.777,22.523,0,0.075,1.633,3.351,7.644,18.789,0.716
250,20.423,29.907,0,0.066,1.664,3.470,8.010,19.860,0.819
251,14.206,22.385,0,0.068,1.677,3.520,8.188,20.454,0.505
251,25.716,22.488,0,0.073,1.623,3.327,7.594,18.707,0.678
251,20.420,29.719,0,0.065,1.639,3.378,7.737,19.098,0.746
252,14.250,22.404,0,0.069,1.681,3.534,8.227,20.559,0.590
252,25.691,22.469,0,0.075,1.614,3.286,7.459,18.297,0.429
252,20.449,29.813,0,0.065,1.661,3.454,7.962,19.722,0.655
253,14.314,22.406,0,0.070,1.669,3.492,8.105,20.219,0.598
253,25.732,22.479,0,0.074,1.621,3.318,7.564,18.607,0.669
253,20.413,29.765,0,0.064,1.641,3.387,7.766,19.178,0.786
254,14.282,22.409,0,0.071,1.655,3.439,7.938,19.716,0.759
254,25.724,22.458,0,0.071,1.624,3.322,7.563,18.574,0.800
254,20.456,29.738,0,0.064,1.638,3.368,7.689,18.913,0.890
255,14.219,22.372,0,0.069,1.683,3.535,8.223,20.526,0.521
255,25.676,22.447,0,0.072,1.622,3.315,7.550,18.566,0.569
255,20.423,29.728,0,0.064,1.650,3.413,7.831,19.331,0.697
256,14.337,22.415,0,0.070,1.664,3.471,8.032,19.991,0.710
256,25.736,22.454,0,0.073,1.632,3.357,7.687,18.978,0.837
256,20.441,29.687,0,0.061,1.638,3.370,7.705,18.981,0.862
257,14.228,22.425,0,0.068,1.691,3.560,8.286,20.684,0.409
257,25.737,22.466,0,0.072,1.629,3.339,7.611,18.701,0.687
257,20.421,29.765,0,0.063,1.636,3.361,7.671,18.866,0.704
258,14.220,22.358,0,0.067,1.691,3.570,8.337,20.875,0.397
258,25.667,22.455,0,0.073,1.622,3.318,7.561,18.601,0.628
258,20.409,29.730,0,0.064,1.638,3.375,7.729,19.070,0.665
259,14.230,22.473,0,0.069,1.678,3.523,8.193,20.455,0.525
259,25.645,22.454,0,0.072,1.610,3.271,7.407,18.120,0.472
259,20.474,29.734,0,0.063,1.650,3.411,7.821,19.299,0.636
260,14.213,22.445,0,0.072,1.684,3.544,8.257,20.644,0.372
260,25.536,22.486,0,0.073,1.595,3.219,7.262,17.741,0.506
260,20.500,29.727,0,0.063,1.629,3.335,7.588,18.614,0.541
261,14.063,22.409,0,0.069,1.700,3.594,8.390,20.973,0.377
261,25.678,22.463,0,0.072,1.625,3.328,7.588,18.674,0.631
261,20.427,29.747,0,0.064,1.639,3.381,7.753,19.154,0.656
262,14.281,22.397,0,0.071,1.660,3.458,7.997,19.894,0.816
262,25.829,22.491,0,0.075,1.642,3.383,7.735,19.036,0.915
262,20.424,29.734,0,0.066,1.637,3.372,7.728,19.087,0.895
263,14.384,22.430,0,0.071,1.664,3.470,8.030,19.988,0.951
263,25.905,22.475,0,0.074,1.653,3.419,7.829,19.263,0.945
263,20.431,29.781,0,0.066,1.660,3.447,7.938,19.651,0.977
264,14.393,22.429,0,0.071,1.642,3.396,7.815,19.384,0.952
264,25.913,22.466,0,0.075,1.655,3.425,7.850,19.326,0.902
264,20.385,29.710,0,0.066,1.630,3.350,7.660,18.893,0.882
265,14.500,22.411,0,0.070,1.653,3.430,7.905,19.620,0.858
265,26.241,23.451,0,0.072,1.631,3.340,7.611,18.713,0.856
265,20.392,29.675,0,0.065,1.641,3.385,7.765,19.193,0.935
266,14.498,22.367,0,0.069,1.635,3.374,7.752,19.214,0.954
266,26.215,23.444,0,0.074,1.626,3.330,7.596,18.698,0.954
267,14.432,22.396,0,0.072,1.644,3.400,7.823,19.402,0.861
267,26.174,23.477,0,0.074,1.624,3.319,7.556,18.563,0.861
268,14.409,22.396,0,0.070,1.656,3.435,7.914,19.618,0.999
268,25.863,22.431,0,0.074,1.660,3.440,7.889,19.436,0.999
269,14.405,22.417,0,0.070,1.635,3.366,7.714,19.064,0.962
269,26.184,23.450,0,0.075,1.626,3.327,7.579,18.630,0.962
270,14.216,22.394,0,0.071,1.671,3.500,8.131,20.293,0.771
270,25.872,22.528,0,0.075,1.641,3.381,7.725,18.993,0.777
270,20.423,29.803,0,0.066,1.656,3.438,7.919,19.612,0.889
271,14.309,22.356,0,0.070,1.656,3.443,7.953,19.773,0.868
271,26.170,23.535,0,0.074,1.633,3.344,7.614,18.684,0.716
271,20.413,29.843,0,0.066,1.661,3.456,7.963,19.718,0.842
272,14.442,22.375,0,0.069,1.644,3.396,7.800,19.306,0.941
272,26.187,23.476,0,0.075,1.633,3.342,7.610,18.682,0.943
272,20.388,29.706,0,0.066,1.636,3.368,7.709,19.022,0.975
273,14.397,22.382,0,0.069,1.656,3.445,7.961,19.804,0.968
273,25.831,22.479,0,0.075,1.649,3.409,7.812,19.248,0.968
274,14.374,22.434,0,0.070,1.650,3.416,7.858,19.465,0.898
274,26.203,23.499,0,0.074,1.633,3.345,7.625,18.740,0.910
274,20.393,29.727,0,0.065,1.637,3.375,7.740,19.135,0.957
275,14.530,22.368,0,0.068,1.642,3.384,7.761,19.193,0.839
275,26.355,23.476,0,0.074,1.610,3.271,7.415,18.183,0.662
275,20.386,29.704,0,0.067,1.645,3.395,7.787,19.240,0.818
276,14.590,22.416,0,0.068,1.638,3.371,7.718,19.057,0.774
276,26.379,22.585,0,0.077,1.607,3.259,7.376,18.065,0.812
276,20.393,29.637,0,0.067,1.618,3.302,7.513,18.463,0.899
277,14.459,22.441,0,0.073,1.653,3.427,7.890,19.566,0.904
277,26.218,22.503,0,0.079,1.637,3.362,7.681,18.929,0.904
278,14.515,22.452,0,0.069,1.657,3.439,7.926,19.667,0.735
278,26.249,23.420,0,0.071,1.626,3.320,7.550,18.534,0.810
278,20.417,29.678,0,0.065,1.634,3.356,7.665,18.868,0.882
279,14.453,22.307,0,0.066,1.664,3.476,8.057,20.075,0.965
279,25.904,22.457,0,0.075,1.660,3.435,7.858,19.301,0.913
279,20.414,29.783,0,0.065,1.676,3.496,8.066,19.979,0.936
280,14.517,22.386,0,0.066,1.660,3.447,7.939,19.679,0.701
280,26.266,23.444,0,0.074,1.626,3.322,7.563,18.584,0.804
280,20.412,29.678,0,0.065,1.633,3.353,7.656,18.854,0.865
281,14.490,21.511,0,0.067,1.645,3.369,7.655,18.736,0.977
281,26.216,23.469,0,0.073,1.635,3.350,7.638,18.777,0.953
281,20.363,29.691,0,0.065,1.648,3.401,7.784,19.183,0.943
282,14.499,22.400,0,0.070,1.655,3.424,7.870,19.479,0.763
282,26.211,23.477,0,0.073,1.623,3.311,7.527,18.476,0.763
283,14.371,22.403,0,0.070,1.659,3.452,7.974,19.813,0.676
283,26.207,23.445,0,0.072,1.628,3.326,7.567,18.572,0.809
283,20.457,29.627,0,0.065,1.633,3.348,7.631,18.763,0.851
284,14.519,22.365,0,0.070,1.638,3.373,7.732,19.113,0.965
284,26.213,23.452,0,0.071,1.628,3.327,7.572,18.596,0.920
284,20.434,29.621,0,0.065,1.642,3.381,7.737,19.079,0.953
285,14.530,22.401,0,0.071,1.655,3.432,7.905,19.609,0.835
285,26.243,23.438,0,0.072,1.632,3.343,7.621,18.739,0.879
285,20.475,29.664,0,0.065,1.639,3.371,7.707,18.989,0.930
286,14.477,22.397,0,0.070,1.658,3.441,7.931,19.672,0.844
286,25.914,22.421,0,0.074,1.675,3.489,8.027,19.804,0.752
286,20.408,29.608,0,0.064,1.633,3.347,7.628,18.749,0.668
287,14.457,22.368,0,0.071,1.652,3.431,7.927,19.724,0.761
287,26.219,23.470,0,0.072,1.631,3.339,7.610,18.706,0.884
287,20.435,29.594,0,0.065,1.630,3.335,7.596,18.669,0.875
288,14.456,22.420,0,0.070,1.644,3.397,7.810,19.348,0.842
288,26.221,23.442,0,0.072,1.627,3.323,7.556,18.534,0.919
288,20.444,29.619,0,0.065,1.626,3.324,7.566,18.592,0.921
289,14.451,22.397,0,0.071,1.635,3.365,7.713,19.066,0.809
289,25.913,22.427,0,0.074,1.667,3.464,7.959,19.628,0.809
290,14.520,22.451,0,0.072,1.650,3.416,7.859,19.477,0.758
290,26.127,22.580,0,0.072,1.627,3.323,7.548,18.489,0.881
290,20.416,29.586,0,0.064,1.627,3.319,7.537,18.468,0.874
291,25.783,21.537,0,0.073,1.660,3.430,7.844,19.275,0.823
291,14.488,22.365,0,0.072,1.647,3.406,7.835,19.421,0.871
291,20.411,29.605,0,0.064,1.622,3.312,7.532,18.495,0.713
292,14.417,22.325,0,0.067,1.665,3.469,8.023,19.952,0.831
292,25.899,22.447,0,0.074,1.662,3.449,7.915,19.501,0.871
292,20.432,29.586,0,0.066,1.636,3.354,7.645,18.792,0.718
293,25.740,21.548,0,0.073,1.641,3.366,7.662,18.784,0.883
293,14.453,22.381,0,0.070,1.651,3.423,7.883,19.548,0.771
293,20.412,29.587,0,0.064,1.618,3.300,7.501,18.419,0.755
294,14.520,22.410,0,0.071,1.648,3.412,7.857,19.498,0.899
294,25.933,22.425,0,0.073,1.670,3.471,7.969,19.624,0.785
294,20.426,29.638,0,0.063,1.636,3.357,7.660,18.841,0.793
295,14.471,22.410,0,0.071,1.656,3.438,7.929,19.690,0.993
295,25.916,22.444,0,0.073,1.664,3.455,7.932,19.548,0.993
296,14.480,22.375,0,0.070,1.638,3.379,7.759,19.217,0.806
296,25.938,22.437,0,0.072,1.670,3.474,7.983,19.682,0.630
296,20.375,29.560,0,0.066,1.621,3.309,7.525,18.483,0.681
297,14.524,22.361,0,0.070,1.641,3.385,7.768,19.225,0.831
297,26.343,23.423,0,0.074,1.611,3.275,7.433,18.239,0.766
297,20.419,29.643,0,0.065,1.633,3.351,7.651,18.840,0.897
298,14.547,22.418,0,0.071,1.631,3.349,7.664,18.934,0.928
298,26.314,23.455,0,0.074,1.613,3.282,7.452,18.296,0.834
298,20.408,29.644,0,0.066,1.635,3.366,7.709,19.041,0.895
299,14.557,22.393,0,0.070,1.642,3.387,7.771,19.228,0.800
299,26.398,23.457,0,0.074,1.612,3.284,7.463,18.330,0.841
299,20.416,29.602,0,0.067,1.624,3.321,7.564,18.596,0.913
300,14.574,22.376,0,0.072,1.630,3.342,7.632,18.817,0.962
300,26.295,23.438,0,0.073,1.618,3.300,7.503,18.438,0.906
300,20.441,29.635,0,0.065,1.638,3.365,7.687,18.930,0.924
301,14.581,21.529,0,0.070,1.640,3.358,7.644,18.763,0.926
301,26.236,22.549,0,0.074,1.625,3.321,7.554,18.545,0.969
301,20.444,29.548,0,0.063,1.621,3.301,7.480,18.304,0.940
302,14.643,22.401,0,0.070,1.641,3.379,7.745,19.149,0.803
302,26.283,22.549,0,0.073,1.617,3.295,7.484,18.367,0.898
302,20.423,29.565,0,0.062,1.620,3.297,7.470,18.280,0.901
303,14.602,22.360,0,0.069,1.631,3.346,7.646,18.864,0.884
303,26.357,22.544,0,0.074,1.611,3.276,7.437,18.255,0.922
303,20.440,29.505,0,0.065,1.618,3.293,7.467,18.298,0.950
304,14.608,22.396,0,0.072,1.637,3.364,7.697,19.004,0.772
304,26.289,22.564,0,0.075,1.609,3.268,7.405,18.144,0.872
304,20.421,29.529,0,0.064,1.614,3.278,7.421,18.163,0.892
305,14.634,22.385,0,0.069,1.642,3.378,7.734,19.101,0.926
305,26.229,22.531,0,0.073,1.624,3.322,7.568,18.609,0.926
306,14.688,22.412,0,0.069,1.639,3.365,7.686,18.943,0.802
