Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1592,20.021,15.700,0,8.462,1.720,3.603,8.298,20.433,0.343
1592,16.046,20.369,0,9.289,1.685,3.474,7.899,19.263,0.250
1592,20.096,20.060,0,8.344,1.685,3.496,8.015,19.727,0.321
1593,16.053,15.627,0,8.769,1.700,3.532,8.084,19.812,0.474
1593,20.123,19.412,0,8.638,1.703,3.521,7.998,19.428,0.474
1593,16.015,20.420,0,9.508,1.684,3.469,7.881,19.203,0.333
1594,16.045,15.598,0,8.591,1.711,3.573,8.202,20.135,0.333
1594,16.028,20.404,0,9.297,1.684,3.473,7.895,19.250,0.333
1594,20.058,20.028,0,8.117,1.681,3.486,7.994,19.688,0.333
1595,16.699,15.000,0,9.062,1.719,3.597,8.269,20.311,0.338
1595,20.162,19.441,0,8.764,1.703,3.516,7.974,19.330,0.336
1595,16.041,20.380,0,9.375,1.688,3.485,7.932,19.358,0.335
1596,16.730,15.002,0,8.837,1.726,3.624,8.353,20.560,0.333
1596,16.018,20.411,0,9.443,1.684,3.471,7.886,19.216,0.333
1596,20.010,20.023,0,8.065,1.681,3.488,8.010,19.754,0.333
1597,15.991,15.528,0,9.046,1.695,3.508,7.999,19.535,0.333
1597,16.020,20.432,0,9.448,1.678,3.450,7.822,19.029,0.333
1597,20.094,20.030,0,8.248,1.673,3.458,7.915,19.473,0.333
1598,16.586,15.568,0,9.954,1.767,3.732,8.588,21.004,0.333
1598,16.036,20.403,0,9.500,1.690,3.493,7.953,19.413,0.333
1598,20.044,20.016,0,8.192,1.680,3.483,7.995,19.713,0.333
1599,16.642,15.049,0,8.959,1.696,3.510,7.999,19.509,0.274
1599,16.062,21.289,0,9.169,1.679,3.456,7.851,19.146,0.286
1599,17.975,30.620,0,9.374,1.723,3.588,8.197,20.002,0.263
1599,14.709,36.276,0,10.379,1.757,3.685,8.419,20.450,0.250
1600,16.671,14.963,0,9.160,1.716,3.579,8.198,20.064,0.334
1600,20.130,19.412,0,8.643,1.700,3.510,7.964,19.329,0.333
1600,16.016,20.419,0,9.505,1.684,3.470,7.889,19.239,0.334
1601,16.070,15.637,0,8.803,1.708,3.562,8.170,20.053,0.333
1601,16.038,20.375,0,9.407,1.686,3.478,7.912,19.306,0.333
1601,19.987,19.990,0,8.072,1.695,3.539,8.162,20.193,0.333
1602,16.668,14.929,0,9.233,1.712,3.568,8.170,20.002,0.336
1602,20.124,19.416,0,8.444,1.701,3.518,7.999,19.454,0.333
1602,16.033,20.450,0,9.548,1.708,3.556,8.147,19.979,0.336
1603,16.073,15.666,0,8.526,1.698,3.535,8.109,19.924,0.333
1603,16.004,20.430,0,9.459,1.684,3.471,7.888,19.232,0.333
1603,20.066,19.964,0,7.892,1.692,3.525,8.112,20.031,0.333
1604,16.069,15.654,0,8.689,1.697,3.526,8.073,19.799,0.333
1604,16.048,20.403,0,9.219,1.691,3.499,7.979,19.507,0.333
1604,20.121,20.021,0,8.170,1.667,3.436,7.843,19.248,0.333
1605,16.705,15.008,0,8.997,1.717,3.591,8.250,20.256,0.382
1605,16.031,20.344,0,9.132,1.677,3.449,7.829,19.074,0.382
1605,20.131,20.115,0,8.542,1.660,3.401,7.718,18.850,0.333
1606,16.705,14.960,0,8.984,1.721,3.602,8.278,20.322,0.333
1606,20.136,20.088,0,8.289,1.681,3.477,7.946,19.495,0.411
1606,16.091,20.938,0,8.397,1.640,3.345,7.584,18.556,0.411
1607,16.042,15.603,0,8.800,1.700,3.532,8.078,19.780,0.409
1607,20.113,19.410,0,8.629,1.701,3.515,7.981,19.385,0.409
1607,15.996,20.388,0,9.398,1.674,3.433,7.775,18.907,0.333
1608,16.049,15.622,0,8.931,1.701,3.535,8.092,19.835,0.563
1608,20.134,19.419,0,8.849,1.699,3.507,7.960,19.323,0.563
1608,16.031,20.381,0,9.405,1.681,3.460,7.853,19.125,0.333
1609,16.722,15.087,0,8.710,1.710,3.574,8.216,20.202,0.591
1609,20.187,19.411,0,8.770,1.707,3.534,8.028,19.492,0.591
1609,16.035,20.366,0,9.391,1.677,3.446,7.815,19.026,0.333
1610,16.034,15.615,0,8.830,1.691,3.505,8.006,19.600,0.474
1610,20.119,19.410,0,8.699,1.698,3.507,7.965,19.351,0.474
1610,16.003,20.386,0,9.434,1.672,3.427,7.757,18.859,0.333
1611,16.040,15.654,0,8.825,1.685,3.485,7.952,19.462,0.614
1611,20.137,19.382,0,8.777,1.702,3.517,7.988,19.402,0.614
1611,15.994,20.380,0,9.480,1.665,3.402,7.682,18.638,0.333
1612,16.058,15.654,0,8.724,1.690,3.503,8.008,19.626,0.628
1612,20.143,19.405,0,8.678,1.703,3.521,7.996,19.415,0.628
1612,15.997,20.415,0,9.461,1.680,3.454,7.836,19.079,0.333
1613,16.057,15.615,0,8.759,1.701,3.538,8.098,19.846,0.526
1613,20.170,19.429,0,8.657,1.702,3.513,7.957,19.269,0.526
1613,15.994,20.435,0,9.545,1.682,3.461,7.855,19.129,0.333
1614,16.032,15.615,0,8.810,1.693,3.510,8.021,19.640,0.354
1614,20.066,19.373,0,8.575,1.698,3.513,7.995,19.468,0.354
1614,16.007,20.404,0,9.432,1.680,3.455,7.839,19.091,0.333
1615,16.000,15.558,0,8.828,1.695,3.510,8.008,19.565,0.333
1615,15.997,20.373,0,9.255,1.669,3.416,7.726,18.773,0.333
1615,19.991,19.983,0,7.976,1.682,3.494,8.030,19.820,0.333
1616,16.036,15.607,0,8.776,1.698,3.525,8.056,19.721,0.638
1616,20.179,19.436,0,8.740,1.700,3.504,7.930,19.188,0.638
1616,15.994,20.394,0,9.412,1.668,3.414,7.719,18.751,0.333
1617,16.026,15.570,0,8.928,1.701,3.533,8.077,19.767,0.358
1617,20.133,19.415,0,8.702,1.697,3.499,7.933,19.238,0.358
1617,16.003,20.379,0,9.392,1.671,3.423,7.743,18.815,0.333
1618,16.024,15.571,0,8.900,1.697,3.521,8.044,19.678,0.333
1618,16.004,20.437,0,9.456,1.683,3.465,7.864,19.147,0.333
1618,19.969,19.998,0,7.933,1.693,3.532,8.147,20.164,0.333
1619,16.050,15.616,0,8.731,1.700,3.534,8.095,19.854,0.333
1619,16.011,20.427,0,9.437,1.689,3.486,7.929,19.333,0.333
1619,20.031,20.033,0,8.107,1.684,3.498,8.032,19.807,0.333
1620,16.040,15.615,0,8.756,1.693,3.512,8.029,19.670,0.333
1620,16.015,20.435,0,9.371,1.690,3.489,7.938,19.360,0.333
1620,20.054,20.019,0,8.102,1.694,3.528,8.118,20.037,0.333
1621,16.653,14.996,0,9.077,1.704,3.543,8.101,19.820,0.364
1621,16.037,20.354,0,9.268,1.673,3.435,7.792,18.982,0.364
1621,20.057,19.981,0,8.164,1.689,3.516,8.088,19.970,0.333
1622,16.046,15.608,0,8.872,1.701,3.535,8.086,19.805,0.342
1622,20.109,19.415,0,8.600,1.700,3.516,7.991,19.428,0.342
1622,16.017,20.410,0,9.504,1.682,3.464,7.871,19.187,0.333
1623,16.093,15.677,0,8.691,1.707,3.565,8.193,20.150,0.333
1623,16.057,20.381,0,9.319,1.699,3.525,8.056,19.722,0.333
1623,19.998,20.019,0,8.162,1.693,3.529,8.133,20.107,0.333
1624,16.049,15.621,0,8.882,1.697,3.524,8.063,19.763,0.595
1624,20.182,19.454,0,8.812,1.704,3.518,7.977,19.332,0.595
1624,16.025,20.392,0,9.394,1.686,3.476,7.904,19.279,0.333
1625,16.031,15.594,0,9.016,1.690,3.496,7.973,19.485,0.337
1625,20.162,19.408,0,8.718,1.700,3.509,7.957,19.294,0.337
1625,16.020,20.402,0,9.464,1.680,3.458,7.849,19.120,0.333
1626,16.073,15.678,0,8.571,1.697,3.529,8.089,19.871,0.349
1626,20.221,19.430,0,8.818,1.706,3.523,7.982,19.324,0.349
1626,16.026,20.382,0,9.249,1.683,3.466,7.873,19.185,0.333
1627,16.054,15.616,0,8.961,1.703,3.545,8.121,19.916,0.466
1627,20.182,19.442,0,8.829,1.702,3.513,7.960,19.282,0.466
1627,16.040,20.362,0,9.328,1.688,3.487,7.939,19.383,0.334
1628,16.054,15.621,0,8.791,1.702,3.540,8.102,19.855,0.646
1628,20.171,19.429,0,8.781,1.700,3.505,7.940,19.230,0.646
1628,16.026,20.377,0,9.306,1.676,3.443,7.808,19.008,0.333
1629,16.059,15.664,0,8.754,1.690,3.505,8.016,19.657,0.333
1629,16.031,20.349,0,9.220,1.675,3.442,7.811,19.029,0.333
1629,20.093,19.979,0,8.217,1.693,3.525,8.107,20.001,0.333
1630,16.017,15.580,0,8.897,1.687,3.485,7.940,19.392,0.358
1630,20.157,19.430,0,8.668,1.696,3.496,7.919,19.187,0.357
1630,16.012,20.384,0,9.279,1.671,3.425,7.753,18.845,0.334
1631,16.668,14.996,0,9.114,1.708,3.556,8.145,19.951,0.373
1631,16.049,20.383,0,9.303,1.685,3.473,7.892,19.235,0.373
1631,20.023,20.002,0,8.032,1.692,3.527,8.126,20.085,0.333
1632,16.062,15.627,0,8.716,1.702,3.542,8.117,19.909,0.333
1632,16.034,20.360,0,9.220,1.681,3.462,7.864,19.165,0.333
1632,20.097,20.034,0,8.214,1.680,3.481,7.974,19.621,0.333
1633,16.682,14.959,0,8.947,1.717,3.588,8.242,20.236,0.338
1633,16.021,20.371,0,9.207,1.678,3.451,7.830,19.070,0.338
1633,20.084,20.027,0,8.164,1.691,3.519,8.087,19.937,0.333
1634,16.702,15.029,0,8.868,1.710,3.569,8.202,20.164,0.250
1634,20.007,15.616,0,8.491,1.724,3.616,8.330,20.512,0.258
1634,16.037,20.376,0,9.267,1.683,3.467,7.881,19.214,0.250
1634,20.089,20.044,0,8.261,1.682,3.483,7.978,19.620,0.257
1635,16.016,15.595,0,8.879,1.689,3.492,7.962,19.461,0.454
1635,20.156,19.438,0,8.737,1.694,3.488,7.894,19.112,0.454
1635,16.000,20.395,0,9.354,1.675,3.438,7.788,18.941,0.333
1636,16.013,15.579,0,8.847,1.690,3.496,7.972,19.481,0.333
1636,15.983,20.445,0,9.501,1.674,3.434,7.771,18.878,0.333
1636,20.041,19.999,0,8.059,1.689,3.514,8.081,19.944,0.333
1637,16.656,14.997,0,8.913,1.704,3.545,8.112,19.867,0.333
1637,16.025,20.381,0,9.341,1.676,3.444,7.807,18.998,0.333
1637,20.079,20.006,0,8.147,1.695,3.534,8.133,20.073,0.333
1638,16.024,15.593,0,8.817,1.693,3.504,7.994,19.541,0.333
1638,16.005,20.415,0,9.384,1.674,3.436,7.783,18.929,0.333
1638,20.057,20.032,0,8.132,1.687,3.505,8.049,19.836,0.333
1639,16.029,15.600,0,8.750,1.687,3.489,7.958,19.461,0.333
1639,15.986,20.468,0,9.434,1.681,3.457,7.841,19.081,0.333
1639,20.100,20.033,0,8.197,1.685,3.496,8.016,19.727,0.333
1640,16.726,15.084,0,8.663,1.710,3.576,8.228,20.253,0.288
1640,19.997,15.651,0,8.469,1.715,3.585,8.242,20.276,0.291
1640,15.998,20.463,0,9.594,1.689,3.487,7.933,19.348,0.250
1640,20.093,20.055,0,8.197,1.681,3.481,7.969,19.590,0.254
1641,16.713,15.037,0,8.778,1.714,3.584,8.248,20.297,0.346
1641,20.056,15.606,0,8.652,1.732,3.640,8.393,20.664,0.348
1641,16.024,20.397,0,9.290,1.684,3.470,7.880,19.192,0.250
1641,20.137,20.072,0,8.388,1.684,3.490,7.992,19.641,0.253
1642,16.678,14.984,0,8.922,1.709,3.562,8.170,20.046,0.333
1642,16.016,20.421,0,9.324,1.678,3.448,7.819,19.024,0.333
1642,20.179,20.099,0,8.494,1.675,3.454,7.877,19.290,0.333
1643,16.038,15.614,0,8.661,1.698,3.528,8.071,19.774,0.359
1643,16.011,20.366,0,9.212,1.673,3.434,7.786,18.956,0.333
1643,20.095,20.079,0,8.447,1.674,3.453,7.884,19.343,0.359
1644,16.044,15.678,0,8.897,1.684,3.485,7.957,19.494,0.333
1644,16.022,20.374,0,9.353,1.678,3.452,7.833,19.079,0.333
1644,19.978,20.014,0,8.103,1.686,3.507,8.066,19.921,0.333
1645,16.046,15.643,0,8.669,1.697,3.527,8.076,19.812,0.333
1645,16.021,20.352,0,9.203,1.672,3.434,7.792,18.996,0.333
1645,19.967,20.070,0,8.179,1.691,3.519,8.091,19.966,0.333
1646,16.051,15.633,0,8.666,1.701,3.538,8.106,19.883,0.492
1646,20.169,19.400,0,8.554,1.694,3.491,7.906,19.163,0.492
1646,15.998,20.414,0,9.405,1.689,3.488,7.940,19.383,0.333
1647,16.722,14.996,0,8.920,1.726,3.625,8.360,20.590,0.250
1647,16.049,20.373,0,9.293,1.691,3.499,7.980,19.509,0.250
1647,19.956,20.051,0,8.172,1.724,3.635,8.440,20.958,0.250
1647,1.204,38.794,0,5.797,1.410,2.455,4.746,9.993,0.250
1648,16.607,15.517,0,9.664,1.783,3.786,8.744,21.435,0.250
1648,19.921,15.744,0,8.290,1.730,3.646,8.446,20.910,0.250
1648,20.138,19.421,0,8.679,1.705,3.530,8.023,19.494,0.250
1648,15.958,20.356,0,9.452,1.685,3.468,7.866,19.136,0.250
1649,16.076,15.659,0,8.660,1.700,3.540,8.117,19.933,0.267
1649,19.982,15.683,0,8.439,1.721,3.607,8.313,20.491,0.273
1649,16.024,20.408,0,9.422,1.688,3.483,7.923,19.325,0.250
1649,20.047,20.031,0,8.171,1.695,3.534,8.136,20.088,0.255
1650,16.054,15.631,0,8.521,1.706,3.559,8.168,20.055,0.288
1650,20.040,15.545,0,8.679,1.741,3.671,8.493,20.968,0.288
1650,16.046,20.382,0,9.282,1.691,3.495,7.960,19.433,0.250
1650,20.066,20.021,0,8.095,1.694,3.530,8.127,20.071,0.250
1651,16.025,15.603,0,8.780,1.694,3.511,8.015,19.603,0.333
1651,16.025,20.346,0,9.254,1.671,3.428,7.771,18.925,0.333
1651,20.026,19.980,0,8.086,1.685,3.503,8.052,19.873,0.333
1652,16.030,15.592,0,8.767,1.689,3.495,7.972,19.494,0.623
1652,20.149,19.424,0,8.725,1.705,3.526,8.004,19.416,0.623
1652,15.980,20.428,0,9.346,1.674,3.433,7.772,18.888,0.333
1653,16.015,15.636,0,8.406,1.686,3.484,7.943,19.419,0.291
1653,20.021,15.725,0,8.187,1.714,3.582,8.237,20.266,0.503
1653,16.053,20.412,0,9.129,1.690,3.491,7.948,19.398,0.250
1653,20.065,20.036,0,8.212,1.704,3.564,8.220,20.308,0.516
1654,16.707,15.031,0,8.790,1.707,3.562,8.183,20.123,0.413
1654,19.995,15.601,0,8.703,1.725,3.615,8.322,20.479,0.440
1654,20.118,19.420,0,8.562,1.692,3.488,7.912,19.211,0.305
1654,15.997,20.371,0,9.515,1.666,3.408,7.707,18.726,0.250
1655,16.739,15.026,0,8.693,1.724,3.618,8.348,20.580,0.350
1655,20.044,15.621,0,8.559,1.732,3.640,8.394,20.676,0.354
1655,16.066,20.364,0,9.084,1.691,3.501,7.984,19.510,0.250
1655,20.105,20.065,0,8.308,1.688,3.505,8.039,19.786,0.254
1656,16.029,15.593,0,8.733,1.701,3.533,8.082,19.791,0.478
1656,20.117,19.384,0,8.610,1.693,3.494,7.934,19.288,0.478
1656,15.983,20.349,0,9.473,1.662,3.391,7.647,18.538,0.333
1657,16.728,15.057,0,8.671,1.713,3.583,8.249,20.314,0.437
1657,20.045,15.615,0,8.609,1.730,3.627,8.350,20.534,0.437
1657,16.033,20.431,0,9.390,1.691,3.498,7.969,19.458,0.250
1657,20.074,20.064,0,8.144,1.686,3.500,8.032,19.782,0.250
1658,16.690,14.949,0,8.966,1.706,3.554,8.147,19.983,0.342
1658,16.042,20.378,0,9.219,1.682,3.465,7.875,19.196,0.342
1658,20.090,20.036,0,8.220,1.694,3.526,8.108,19.998,0.333
1659,16.070,15.651,0,8.592,1.702,3.545,8.129,19.954,0.485
1659,16.031,20.393,0,9.328,1.682,3.463,7.865,19.164,0.333
1659,20.193,20.051,0,8.469,1.694,3.521,8.076,19.858,0.485
1660,27.389,1.945,0,9.815,1.565,2.985,6.273,14.177,0.333
1660,16.010,15.692,0,8.638,1.654,3.385,7.676,18.735,0.333
1660,16.035,20.388,0,9.171,1.676,3.446,7.822,19.058,0.333
1661,15.950,15.619,0,8.702,1.671,3.431,7.783,18.963,0.334
1661,16.027,20.379,0,9.075,1.676,3.444,7.812,19.022,0.334
1661,19.978,20.017,0,8.152,1.681,3.486,8.000,19.718,0.333
1662,16.028,15.889,0,7.553,1.659,3.422,7.830,19.288,0.333
1662,15.995,20.439,0,9.332,1.684,3.467,7.870,19.160,0.333
1662,20.035,20.032,0,8.118,1.684,3.492,8.008,19.715,0.333
1663,15.849,15.628,0,8.115,1.639,3.320,7.448,18.002,0.394
1663,16.041,20.374,0,8.867,1.669,3.425,7.765,18.908,0.333
1663,20.009,20.023,0,8.210,1.680,3.477,7.958,19.562,0.394
1664,16.617,15.505,0,9.553,1.771,3.746,8.629,21.119,0.250
1664,20.064,15.657,0,8.571,1.715,3.583,8.230,20.219,0.390
1664,20.194,20.092,0,8.639,1.689,3.500,8.005,19.639,0.390
1664,16.541,20.495,0,10.181,1.753,3.674,8.398,20.421,0.250
1665,16.084,15.714,0,8.693,1.696,3.527,8.091,19.891,0.644
1665,20.114,19.416,0,8.693,1.714,3.565,8.142,19.871,0.644
1665,16.026,20.379,0,9.349,1.688,3.485,7.929,19.337,0.333
1666,16.086,15.662,0,8.568,1.701,3.541,8.123,19.952,0.571
1666,19.970,15.703,0,8.451,1.718,3.599,8.298,20.470,0.513
1666,20.202,19.407,0,8.515,1.705,3.525,7.998,19.396,0.619
1666,16.010,20.478,0,9.501,1.703,3.536,8.086,19.804,0.250
1667,16.007,15.061,0,7.916,1.674,3.465,7.946,19.591,0.250
1667,20.014,19.292,0,8.331,1.685,3.483,7.940,19.402,0.250
1667,15.816,20.336,0,9.800,1.679,3.433,7.727,18.644,0.250
1667,35.604,35.774,0,11.154,1.778,3.748,8.587,20.866,0.250
1668,16.753,15.089,0,8.749,1.713,3.585,8.261,20.360,0.409
1668,20.112,19.456,0,8.915,1.702,3.521,8.003,19.453,0.598
1668,16.084,20.273,0,8.997,1.677,3.458,7.882,19.291,0.536
1669,15.972,15.538,0,9.085,1.697,3.511,7.996,19.501,0.316
1669,16.048,20.414,0,9.246,1.702,3.535,8.082,19.785,0.316
1669,29.281,29.752,0,11.609,1.841,3.978,9.297,22.960,0.250
1669,27.800,32.079,0,10.218,1.776,3.760,8.663,21.190,0.250
1670,15.995,15.527,0,8.969,1.686,3.481,7.919,19.311,0.250
1670,20.039,15.612,0,8.500,1.717,3.589,8.245,20.250,0.250
1670,16.006,20.454,0,9.440,1.681,3.460,7.857,19.141,0.250
1670,20.082,20.000,0,7.973,1.689,3.515,8.082,19.939,0.250
1671,16.647,14.972,0,9.125,1.716,3.576,8.180,19.985,0.348
1671,20.046,19.337,0,8.601,1.702,3.533,8.069,19.721,0.333
1671,16.045,20.329,0,9.328,1.671,3.431,7.782,18.961,0.348
1672,16.092,15.040,0,8.255,1.661,3.424,7.833,19.299,0.334
1672,20.037,19.336,0,8.618,1.698,3.516,8.015,19.557,0.334
1672,15.996,20.316,0,9.342,1.666,3.409,7.704,18.716,0.333
1673,16.675,14.963,0,9.331,1.722,3.601,8.268,20.268,0.354
1673,20.018,19.334,0,8.626,1.697,3.515,8.021,19.598,0.333
1673,16.000,20.295,0,9.434,1.660,3.389,7.656,18.599,0.354
1674,16.019,15.583,0,9.066,1.697,3.519,8.034,19.642,0.351
1674,19.991,19.331,0,8.688,1.707,3.551,8.126,19.891,0.334
1674,16.021,20.275,0,9.283,1.666,3.412,7.732,18.841,0.351
1675,16.032,15.644,0,8.739,1.678,3.462,7.890,19.302,0.503
1675,20.136,19.392,0,8.626,1.693,3.493,7.924,19.243,0.503
1675,15.973,20.381,0,9.526,1.663,3.395,7.657,18.557,0.333
1676,16.048,15.608,0,8.763,1.701,3.537,8.093,19.828,0.644
1676,20.173,19.423,0,8.752,1.698,3.501,7.926,19.195,0.644
1676,16.010,20.369,0,9.318,1.668,3.416,7.728,18.782,0.333
1677,16.051,15.655,0,8.724,1.689,3.497,7.988,19.563,0.638
1677,20.160,19.428,0,8.713,1.709,3.539,8.040,19.522,0.638
1677,16.005,20.414,0,9.451,1.680,3.456,7.845,19.110,0.333
1678,16.058,15.690,0,8.602,1.689,3.503,8.016,19.673,0.633
1678,20.104,19.370,0,8.642,1.703,3.526,8.029,19.554,0.633
1678,16.021,20.347,0,9.290,1.673,3.435,7.787,18.964,0.333
1679,16.690,14.974,0,9.094,1.716,3.584,8.226,20.179,0.338
1679,20.082,19.383,0,8.636,1.702,3.526,8.033,19.576,0.333
1679,16.037,20.332,0,9.343,1.671,3.432,7.789,18.992,0.338
1680,16.063,15.634,0,8.775,1.705,3.553,8.151,20.012,0.525
1680,20.092,19.383,0,8.680,1.697,3.509,7.979,19.416,0.525
1680,16.023,20.354,0,9.377,1.676,3.442,7.804,18.996,0.333
1681,16.026,15.608,0,8.972,1.694,3.510,8.015,19.614,0.335
1681,20.053,19.362,0,8.638,1.700,3.519,8.016,19.537,0.335
1681,16.014,20.361,0,9.426,1.674,3.435,7.780,18.925,0.333
1682,16.056,15.651,0,8.673,1.698,3.530,8.082,19.826,0.383
1682,20.043,19.366,0,8.478,1.705,3.542,8.091,19.767,0.383
1682,16.005,20.368,0,9.487,1.674,3.435,7.780,18.923,0.333
1683,16.011,15.578,0,8.947,1.693,3.505,7.993,19.528,0.338
1683,20.090,19.396,0,8.655,1.697,3.504,7.959,19.345,0.338
1683,16.000,20.398,0,9.451,1.672,3.427,7.757,18.858,0.333
1684,16.031,15.607,0,8.879,1.695,3.515,8.027,19.640,0.363
1684,20.094,19.379,0,8.643,1.703,3.530,8.044,19.606,0.353
1684,16.043,20.297,0,9.131,1.670,3.431,7.792,19.020,0.343
1685,16.017,15.579,0,8.958,1.700,3.529,8.063,19.728,0.334
1685,20.077,19.353,0,8.584,1.698,3.518,8.020,19.573,0.334
1685,16.044,20.347,0,9.337,1.680,3.458,7.851,19.129,0.334
1686,16.083,15.664,0,8.700,1.707,3.560,8.174,20.088,0.621
1686,20.092,19.374,0,8.664,1.700,3.520,8.016,19.538,0.621
1686,16.024,20.337,0,9.391,1.671,3.429,7.770,18.913,0.333
1687,16.087,15.694,0,8.667,1.706,3.557,8.165,20.065,0.662
1687,20.099,19.409,0,8.661,1.707,3.541,8.071,19.670,0.662
1687,16.031,20.375,0,9.403,1.688,3.484,7.926,19.337,0.333
1688,16.092,15.686,0,8.527,1.705,3.557,8.175,20.115,0.619
1688,20.097,19.410,0,8.555,1.698,3.509,7.976,19.396,0.619
1688,16.021,20.373,0,9.439,1.682,3.463,7.865,19.162,0.333
1689,16.662,14.975,0,9.086,1.718,3.586,8.219,20.122,0.344
1689,20.155,19.403,0,8.593,1.703,3.519,7.992,19.406,0.333
1689,16.035,20.380,0,9.320,1.683,3.469,7.883,19.220,0.344
1690,16.660,14.973,0,9.179,1.713,3.570,8.173,20.000,0.390
1690,20.051,19.377,0,8.564,1.700,3.522,8.025,19.566,0.333
1690,16.030,20.340,0,9.324,1.677,3.450,7.833,19.092,0.390
1691,16.078,15.661,0,8.713,1.707,3.559,8.165,20.049,0.513
1691,20.078,19.375,0,8.605,1.703,3.530,8.045,19.611,0.513
1691,16.036,20.368,0,9.336,1.684,3.470,7.887,19.231,0.333
1692,16.077,15.681,0,8.632,1.704,3.553,8.157,20.053,0.631
1692,20.028,19.363,0,8.590,1.702,3.530,8.050,19.638,0.631
1692,16.041,20.345,0,9.354,1.678,3.455,7.853,19.159,0.333
1693,16.729,15.055,0,8.777,1.726,3.625,8.361,20.592,0.335
1693,20.047,19.362,0,8.454,1.705,3.541,8.090,19.768,0.335
1693,16.040,20.392,0,9.549,1.693,3.502,7.982,19.499,0.333
1694,16.038,15.599,0,8.894,1.703,3.540,8.101,19.847,0.336
1694,20.034,19.360,0,8.583,1.704,3.534,8.060,19.665,0.336
1694,16.017,20.347,0,9.344,1.673,3.434,7.788,18.973,0.333
1695,16.668,14.989,0,9.132,1.716,3.583,8.220,20.153,0.349
1695,20.106,19.394,0,8.569,1.705,3.532,8.044,19.588,0.333
1695,16.048,20.387,0,9.370,1.696,3.512,8.014,19.597,0.349
1696,16.687,14.990,0,8.987,1.706,3.553,8.142,19.960,0.336
1696,20.156,19.413,0,8.673,1.701,3.515,7.981,19.377,0.336
1696,16.068,20.351,0,9.381,1.687,3.484,7.934,19.371,0.333
1697,16.671,14.869,0,9.151,1.732,3.634,8.361,20.532,0.355
1697,20.152,19.447,0,8.812,1.694,3.488,7.895,19.121,0.336
1697,16.052,20.277,0,9.122,1.661,3.401,7.709,18.795,0.356
1698,16.608,14.901,0,9.192,1.723,3.601,8.256,20.215,0.338
1698,20.040,19.266,0,8.243,1.689,3.497,7.986,19.551,0.333
1698,16.011,20.249,0,9.059,1.644,3.340,7.526,18.275,0.338
1699,16.614,14.919,0,9.291,1.720,3.588,8.206,20.041,0.336
1699,20.000,19.293,0,8.416,1.701,3.537,8.099,19.863,0.333
1699,16.027,20.242,0,9.096,1.647,3.350,7.560,18.380,0.336
1700,16.613,14.920,0,9.303,1.721,3.593,8.230,20.135,0.250
1700,19.960,15.676,0,8.425,1.734,3.654,8.455,20.895,0.293
1700,20.037,19.281,0,8.549,1.694,3.513,8.033,19.684,0.295
1700,16.083,20.151,0,8.836,1.660,3.404,7.730,18.899,0.252
1701,16.620,14.899,0,9.534,1.723,3.593,8.212,20.033,0.336
1701,20.023,19.296,0,8.557,1.699,3.525,8.058,19.719,0.333
1701,16.028,20.279,0,9.295,1.660,3.391,7.668,18.655,0.336
1702,19.382,15.548,0,9.963,1.816,3.900,9.094,22.463,0.333
1702,19.965,19.272,0,8.123,1.698,3.533,8.094,19.855,0.333
1702,15.894,20.378,0,9.975,1.666,3.392,7.616,18.363,0.333
1703,16.698,14.756,0,9.282,1.752,3.700,8.552,21.056,0.251
1703,19.364,14.713,0,9.655,1.775,3.766,8.709,21.407,0.251
1703,19.977,19.297,0,8.200,1.703,3.549,8.150,20.041,0.250
1703,16.062,20.272,0,9.511,1.674,3.439,7.806,19.031,0.251
1704,35.350,10.567,0,13.844,1.834,3.940,9.152,22.462,0.333
1704,16.598,14.851,0,9.457,1.713,3.557,8.105,19.731,0.424
1704,16.033,20.322,0,9.403,1.665,3.405,7.701,18.721,0.424
1705,16.587,14.803,0,9.505,1.731,3.614,8.259,20.131,0.334
1705,20.103,19.372,0,8.691,1.686,3.472,7.877,19.150,0.333
1705,16.021,20.293,0,9.247,1.646,3.350,7.553,18.346,0.334
1706,16.579,14.859,0,9.516,1.720,3.579,8.162,19.867,0.333
1706,20.075,19.332,0,8.628,1.686,3.479,7.910,19.276,0.333
1706,16.012,20.277,0,9.188,1.651,3.360,7.577,18.398,0.333
1707,16.643,14.852,0,9.409,1.729,3.614,8.277,20.222,0.338
1707,20.016,19.318,0,8.511,1.694,3.511,8.018,19.616,0.333
1707,16.041,20.257,0,9.227,1.657,3.386,7.663,18.663,0.338
1708,16.097,14.988,0,8.200,1.658,3.413,7.801,19.209,0.333
1708,20.070,19.328,0,8.610,1.686,3.479,7.909,19.272,0.333
1708,16.005,20.299,0,9.268,1.647,3.346,7.533,18.267,0.333
1709,16.681,14.876,0,9.204,1.725,3.611,8.292,20.332,0.373
1709,20.141,19.414,0,8.777,1.693,3.487,7.899,19.151,0.333
1709,16.046,20.292,0,9.164,1.664,3.408,7.724,18.821,0.373
1710,16.648,14.898,0,9.253,1.724,3.605,8.270,20.256,0.376
1710,20.082,19.341,0,8.602,1.691,3.492,7.946,19.366,0.333
1710,16.040,20.283,0,9.248,1.663,3.403,7.702,18.747,0.376
1711,16.623,14.857,0,9.317,1.726,3.606,8.263,20.212,0.339
