Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1556,21.131,30.206,0,12.325,1.833,3.954,9.242,22.850,0.500
1557,20.447,27.081,0,11.520,1.822,3.916,9.118,22.459,0.500
1557,21.099,30.177,0,12.246,1.830,3.949,9.236,22.862,0.500
1558,19.896,27.021,0,10.700,1.799,3.851,8.969,22.156,0.500
1558,21.168,30.263,0,12.496,1.847,4.005,9.394,23.283,0.500
1559,21.134,30.210,0,12.585,1.836,3.964,9.272,22.935,1.000
1560,20.444,26.961,0,11.878,1.825,3.923,9.128,22.457,0.505
1560,21.086,30.211,0,12.181,1.826,3.933,9.188,22.720,0.505
1561,19.905,26.935,0,11.111,1.796,3.832,8.887,21.858,0.500
1561,21.111,30.232,0,12.181,1.827,3.936,9.192,22.720,0.500
1562,20.452,27.084,0,11.471,1.820,3.910,9.104,22.428,0.500
1562,21.109,30.221,0,12.351,1.836,3.969,9.297,23.031,0.500
1563,19.939,27.716,0,12.302,1.862,4.069,9.614,23.984,0.500
1563,21.176,30.260,0,12.834,1.856,4.035,9.479,23.515,0.500
1564,21.124,30.177,0,12.391,1.827,3.935,9.185,22.683,1.000
1565,20.441,27.052,0,11.227,1.833,3.955,9.241,22.826,0.500
1565,21.142,30.275,0,12.446,1.843,3.993,9.363,23.213,0.500
1566,20.376,27.040,0,11.529,1.830,3.945,9.209,22.726,0.500
1566,21.069,30.239,0,12.120,1.836,3.974,9.324,23.143,0.500
1567,20.445,26.988,0,11.847,1.824,3.919,9.120,22.444,0.500
1567,21.138,30.248,0,12.373,1.838,3.974,9.302,23.024,0.500
1568,20.477,26.996,0,11.576,1.829,3.940,9.187,22.650,0.500
1568,21.146,30.284,0,12.428,1.853,4.028,9.466,23.500,0.500
1569,19.848,27.689,0,12.706,1.876,4.108,9.708,24.200,0.500
1569,21.083,30.258,0,12.344,1.833,3.961,9.274,22.973,0.500
1570,21.069,30.237,0,12.290,1.841,3.991,9.371,23.264,1.000
1571,19.924,27.001,0,10.350,1.812,3.898,9.113,22.577,0.500
1571,21.241,30.958,0,10.783,1.789,3.801,8.777,21.492,0.500
1572,19.936,26.990,0,10.230,1.799,3.858,9.006,22.304,0.500
1572,21.302,30.371,0,13.047,1.881,4.117,9.716,24.169,0.500
1573,21.075,30.239,0,12.344,1.840,3.986,9.355,23.215,1.000
1574,20.442,27.000,0,11.826,1.833,3.954,9.225,22.752,0.524
1574,21.112,30.168,0,12.067,1.818,3.905,9.100,22.460,0.524
1575,19.703,27.024,0,11.402,1.801,3.838,8.881,21.773,0.500
1575,20.353,30.185,0,12.975,1.846,3.991,9.323,23.000,0.500
1576,20.404,27.027,0,11.751,1.830,3.942,9.193,22.665,0.500
1576,20.508,30.187,0,13.210,1.857,4.029,9.437,23.321,0.500
1577,19.852,27.736,0,13.268,1.856,4.033,9.471,23.488,0.500
1577,20.458,30.078,0,12.888,1.839,3.968,9.258,22.818,0.500
1578,19.849,26.957,0,11.264,1.801,3.848,8.931,21.968,0.500
1578,21.079,30.140,0,11.835,1.822,3.924,9.166,22.670,0.500
1579,20.425,26.987,0,11.916,1.829,3.938,9.176,22.602,0.500
1579,20.569,30.207,0,13.205,1.851,4.006,9.363,23.101,0.500
1580,20.487,27.006,0,11.686,1.833,3.954,9.229,22.771,0.500
1580,21.161,30.207,0,12.293,1.839,3.976,9.303,23.012,0.500
1581,19.822,27.026,0,11.163,1.795,3.827,8.865,21.780,0.500
1581,21.034,30.152,0,11.860,1.818,3.912,9.142,22.630,0.500
1582,19.820,27.005,0,11.169,1.798,3.831,8.867,21.760,0.500
1582,20.438,30.235,0,13.241,1.862,4.048,9.497,23.505,0.500
1583,19.844,27.043,0,10.935,1.796,3.828,8.865,21.766,0.500
1583,20.324,30.178,0,12.756,1.851,4.011,9.392,23.216,0.500
1584,20.473,26.979,0,11.993,1.821,3.909,9.087,22.345,0.500
1584,21.101,30.244,0,12.476,1.834,3.960,9.264,22.925,0.500
1585,19.847,26.933,0,11.244,1.798,3.839,8.903,21.890,0.500
1585,21.077,30.226,0,11.981,1.826,3.940,9.217,22.824,0.500
1586,19.835,27.719,0,12.443,1.859,4.049,9.530,23.683,0.500
1586,20.515,30.940,0,11.612,1.809,3.865,8.949,21.932,0.500
1587,19.862,27.721,0,12.776,1.866,4.071,9.597,23.877,0.500
1587,21.043,30.217,0,12.261,1.836,3.974,9.323,23.133,0.500
1588,20.450,30.249,0,13.840,1.872,4.081,9.595,23.780,1.000
1589,19.742,27.011,0,11.076,1.805,3.861,8.965,22.062,0.500
1589,21.138,30.248,0,12.188,1.818,3.905,9.099,22.451,0.500
1590,19.932,27.679,0,11.950,1.863,4.071,9.620,24.006,0.500
1590,21.206,31.004,0,11.173,1.792,3.809,8.796,21.535,0.500
1591,21.122,30.285,0,12.603,1.849,4.015,9.435,23.433,1.000
1592,19.837,27.644,0,12.291,1.877,4.116,9.739,24.304,0.500
1592,21.178,30.988,0,10.805,1.792,3.817,8.837,21.703,0.500
1593,20.593,30.982,0,11.443,1.820,3.900,9.051,22.217,1.000
1594,19.744,27.826,0,12.927,1.837,3.966,9.265,22.882,0.500
1594,20.321,30.194,0,13.350,1.838,3.965,9.248,22.792,0.500
1595,19.636,27.817,0,13.468,1.829,3.934,9.156,22.536,1.000
1596,19.660,27.794,0,13.348,1.839,3.968,9.264,22.855,1.000
1597,19.742,30.196,0,13.476,1.834,3.953,9.220,22.734,1.000
1598,19.694,27.787,0,13.028,1.847,4.003,9.379,23.217,0.500
1598,20.291,30.265,0,13.406,1.853,4.016,9.404,23.247,0.500
1599,19.821,27.782,0,12.439,1.850,4.016,9.426,23.373,0.500
1599,20.479,30.300,0,13.823,1.880,4.111,9.686,24.052,0.500
1600,19.776,27.844,0,12.678,1.829,3.937,9.179,22.634,0.500
1600,20.364,30.267,0,13.804,1.857,4.030,9.441,23.343,0.500
1601,20.430,30.240,0,13.940,1.853,4.015,9.393,23.196,1.000
1602,19.929,27.737,0,11.783,1.849,4.020,9.460,23.522,0.500
1602,21.193,30.998,0,11.131,1.790,3.804,8.792,21.556,0.500
1603,20.421,27.814,0,12.988,1.870,4.081,9.607,23.849,0.518
1603,21.102,30.328,0,12.730,1.865,4.074,9.621,23.991,0.518
1604,19.861,27.730,0,11.864,1.861,4.060,9.572,23.819,0.500
1604,21.159,31.072,0,11.228,1.793,3.820,8.848,21.743,0.500
1605,19.770,27.791,0,12.384,1.843,3.989,9.341,23.118,0.923
1605,21.044,30.302,0,12.423,1.852,4.031,9.491,23.613,0.923
1606,19.860,27.818,0,12.116,1.830,3.946,9.215,22.764,0.663
1606,20.516,31.043,0,12.257,1.819,3.897,9.041,22.182,0.663
1607,20.467,27.799,0,13.108,1.877,4.105,9.678,24.053,0.500
1607,20.604,30.991,0,11.722,1.819,3.898,9.044,22.194,0.500
1608,19.878,27.738,0,11.688,1.855,4.038,9.510,23.655,0.526
1608,21.215,31.113,0,11.570,1.797,3.826,8.853,21.718,0.526
1609,19.827,27.780,0,12.181,1.848,4.009,9.410,23.340,0.500
1609,20.537,30.986,0,11.733,1.821,3.906,9.073,22.285,0.500
1610,20.429,27.793,0,13.129,1.867,4.069,9.568,23.731,0.500
1610,20.541,31.029,0,11.942,1.820,3.900,9.047,22.196,0.500
1611,19.927,27.715,0,12.009,1.859,4.054,9.562,23.819,0.500
1611,21.183,30.986,0,11.045,1.791,3.811,8.817,21.639,0.500
1612,19.914,27.723,0,12.072,1.856,4.041,9.516,23.669,0.500
1612,21.129,30.989,0,10.912,1.791,3.816,8.848,21.766,0.500
1613,19.880,27.688,0,11.750,1.857,4.048,9.542,23.759,0.500
1613,21.233,31.104,0,11.396,1.796,3.822,8.833,21.640,0.500
1614,19.835,27.733,0,12.081,1.860,4.056,9.555,23.767,0.500
1614,21.111,31.023,0,11.035,1.800,3.850,8.951,22.072,0.500
1615,19.911,27.756,0,11.928,1.846,4.005,9.407,23.349,0.500
1615,21.180,31.006,0,11.218,1.795,3.822,8.848,21.722,0.500
1616,19.907,27.760,0,12.024,1.849,4.016,9.441,23.449,0.500
1616,21.178,30.966,0,11.057,1.798,3.832,8.879,21.811,0.500
1617,20.527,27.741,0,13.253,1.886,4.136,9.772,24.326,0.500
1617,21.177,30.993,0,11.101,1.791,3.809,8.810,21.615,0.500
1618,20.493,27.796,0,13.223,1.874,4.094,9.645,23.951,0.561
1618,21.152,30.320,0,13.018,1.870,4.086,9.641,24.002,0.561
1619,19.841,27.733,0,12.510,1.859,4.046,9.516,23.630,0.993
1619,21.083,30.300,0,12.500,1.853,4.032,9.495,23.625,0.993
1620,19.850,27.742,0,12.730,1.855,4.032,9.473,23.505,0.500
1620,20.514,30.257,0,13.741,1.871,4.081,9.593,23.775,0.500
1621,19.923,27.659,0,12.239,1.868,4.085,9.654,24.083,0.500
1621,21.212,30.313,0,12.792,1.865,4.064,9.565,23.762,0.500
1622,19.906,27.696,0,12.231,1.859,4.051,9.543,23.740,0.500
1622,20.580,31.063,0,11.807,1.824,3.915,9.090,22.317,0.500
1623,19.843,27.023,0,10.265,1.804,3.867,9.009,22.246,0.500
1623,21.187,31.153,0,11.362,1.799,3.835,8.879,21.789,0.500
1624,21.909,27.645,0,9.912,1.809,3.926,9.299,23.393,0.514
1624,21.905,31.286,0,10.141,1.773,3.789,8.864,22.081,0.514
1625,21.205,26.976,0,10.309,1.798,3.845,8.938,22.034,0.500
1625,21.329,31.305,0,11.863,1.828,3.929,9.143,22.499,0.500
1626,21.248,26.922,0,10.387,1.798,3.839,8.908,21.912,0.500
1626,21.909,31.244,0,10.013,1.767,3.767,8.791,21.853,0.500
1627,19.910,26.988,0,10.155,1.794,3.841,8.953,22.150,0.500
1627,21.295,31.155,0,11.588,1.804,3.842,8.875,21.710,0.500
1628,19.840,26.908,0,10.482,1.791,3.826,8.893,21.933,0.500
1628,21.306,31.247,0,11.671,1.821,3.902,9.053,22.219,0.500
1629,19.848,26.993,0,10.408,1.791,3.823,8.878,21.880,0.500
1629,21.236,31.161,0,11.481,1.797,3.823,8.828,21.603,0.500
1630,19.824,26.951,0,10.431,1.796,3.842,8.936,22.051,0.500
1630,21.253,31.182,0,11.494,1.810,3.869,8.966,21.999,0.500
1631,21.181,27.006,0,10.520,1.804,3.863,8.987,22.162,0.500
1631,21.285,31.138,0,11.516,1.801,3.833,8.849,21.642,0.500
1632,19.884,26.910,0,10.461,1.797,3.849,8.965,22.157,0.500
1632,21.312,31.192,0,11.639,1.809,3.858,8.919,21.820,0.500
1633,19.857,26.904,0,10.431,1.798,3.848,8.953,22.091,0.500
1633,21.264,31.165,0,11.406,1.802,3.841,8.877,21.731,0.500
1634,19.936,26.992,0,10.027,1.784,3.804,8.838,21.805,1.000
1635,19.907,26.928,0,10.257,1.794,3.842,8.958,22.172,0.500
1635,21.958,30.422,0,11.049,1.837,4.011,9.517,23.919,0.500
1636,19.868,26.913,0,10.434,1.795,3.840,8.936,22.063,0.500
1636,21.930,30.446,0,10.801,1.821,3.960,9.376,23.536,0.500
1637,19.876,26.998,0,10.305,1.793,3.834,8.921,22.024,0.500
1637,21.329,31.101,0,11.480,1.793,3.804,8.761,21.385,0.500
1638,19.937,26.902,0,10.301,1.794,3.839,8.937,22.082,0.500
1638,21.328,31.211,0,11.705,1.816,3.883,8.993,22.039,0.500
1639,19.932,26.946,0,10.295,1.802,3.874,9.063,22.492,0.500
1639,21.359,30.458,0,13.011,1.919,4.251,10.119,25.336,0.500
1640,20.561,26.998,0,11.261,1.830,3.943,9.199,22.688,0.500
1640,21.303,30.404,0,13.146,1.905,4.203,9.978,24.931,0.500
1641,19.912,27.003,0,10.181,1.796,3.850,8.982,22.242,0.500
1641,21.329,31.114,0,11.495,1.800,3.827,8.827,21.561,0.500
1642,21.913,26.924,0,9.090,1.755,3.735,8.722,21.728,0.500
1642,22.042,31.328,0,10.406,1.765,3.749,8.712,21.556,0.500
1643,21.944,26.887,0,9.160,1.750,3.714,8.645,21.474,0.500
1643,22.050,31.296,0,10.255,1.755,3.714,8.604,21.241,0.500
1644,22.020,27.578,0,10.151,1.821,3.966,9.409,23.678,0.526
1644,22.028,31.276,0,10.234,1.761,3.737,8.676,21.462,0.526
1645,19.783,26.934,0,10.183,1.796,3.848,8.972,22.197,0.703
1645,21.942,31.227,0,10.107,1.759,3.738,8.696,21.562,0.703
1646,19.957,27.003,0,9.793,1.797,3.860,9.038,22.463,0.500
1646,21.358,31.225,0,11.784,1.824,3.914,9.087,22.308,0.500
1647,19.877,26.996,0,10.048,1.800,3.860,9.004,22.278,0.500
1647,21.396,31.160,0,11.695,1.812,3.872,8.965,21.971,0.500
1648,19.917,26.895,0,10.305,1.796,3.849,8.977,22.219,0.500
1648,21.366,31.125,0,11.439,1.806,3.852,8.905,21.797,0.500
1649,21.917,26.894,0,9.699,1.758,3.734,8.689,21.560,0.500
1649,21.258,31.238,0,11.306,1.816,3.888,9.017,22.126,0.500
1650,21.979,31.176,0,10.224,1.755,3.721,8.635,21.358,1.000
1651,19.944,26.971,0,9.934,1.795,3.848,8.992,22.304,0.502
1651,21.932,31.166,0,10.263,1.770,3.773,8.793,21.815,0.502
1652,21.270,26.908,0,11.014,1.807,3.855,8.916,21.830,0.500
1652,21.912,31.201,0,10.321,1.777,3.800,8.882,22.093,0.500
1653,19.896,26.939,0,10.219,1.796,3.846,8.959,22.146,0.500
1653,21.367,31.252,0,11.901,1.824,3.911,9.077,22.282,0.500
1654,19.889,26.958,0,10.030,1.797,3.856,9.007,22.330,0.822
1654,21.922,31.140,0,9.977,1.770,3.779,8.825,21.946,0.822
1655,21.955,26.865,0,9.237,1.750,3.712,8.641,21.465,0.500
1655,22.075,31.317,0,10.393,1.767,3.752,8.710,21.522,0.500
1656,21.297,26.822,0,10.437,1.803,3.851,8.923,21.901,0.679
1656,22.090,31.282,0,10.455,1.755,3.708,8.571,21.106,0.679
1657,19.884,26.879,0,10.149,1.799,3.861,9.018,22.348,0.561
1657,21.987,31.194,0,10.318,1.763,3.745,8.697,21.512,0.561
1658,19.936,26.927,0,9.888,1.791,3.839,8.972,22.271,0.500
1658,22.020,31.180,0,10.438,1.761,3.736,8.669,21.421,0.500
1659,21.368,31.194,0,11.879,1.824,3.910,9.075,22.274,1.000
1660,21.908,26.907,0,9.275,1.768,3.776,8.829,21.993,0.500
1660,22.055,31.240,0,10.423,1.759,3.726,8.629,21.288,0.500
1661,19.973,27.016,0,9.751,1.796,3.859,9.032,22.442,0.500
1661,21.941,31.172,0,10.336,1.772,3.777,8.805,21.843,0.500
1662,20.299,30.202,0,13.131,1.844,3.987,9.320,23.010,1.000
1663,19.739,30.226,0,13.326,1.842,3.982,9.312,23.012,1.000
1664,19.789,30.234,0,13.120,1.842,3.986,9.335,23.101,1.000
1665,19.778,27.787,0,13.116,1.851,4.015,9.413,23.307,0.500
1665,20.368,30.202,0,13.573,1.852,4.012,9.388,23.192,0.500
1666,19.722,27.850,0,13.091,1.835,3.959,9.243,22.812,0.500
1666,20.305,30.187,0,13.566,1.843,3.980,9.292,22.912,0.500
1667,19.844,27.834,0,12.662,1.834,3.959,9.251,22.864,0.500
1667,20.462,30.225,0,13.906,1.862,4.047,9.492,23.488,0.500
1668,20.494,30.242,0,13.842,1.870,4.075,9.579,23.742,1.000
1669,19.774,27.783,0,13.049,1.848,4.005,9.385,23.235,0.500
1669,20.357,30.224,0,13.591,1.853,4.017,9.403,23.231,0.500
1670,19.708,30.240,0,13.301,1.848,4.001,9.361,23.134,1.000
1671,19.775,30.211,0,13.150,1.844,3.991,9.340,23.102,1.000
1672,20.419,30.258,0,13.549,1.864,4.056,9.523,23.581,1.000
1673,19.725,27.715,0,13.599,1.872,4.088,9.627,23.911,0.501
1673,20.297,30.204,0,13.253,1.841,3.976,9.282,22.894,0.501
1674,19.776,27.711,0,13.108,1.857,4.039,9.489,23.538,0.512
1674,20.386,30.249,0,13.382,1.860,4.042,9.480,23.458,0.512
1675,19.703,30.246,0,13.503,1.842,3.983,9.309,22.993,1.000
1676,19.632,27.758,0,13.337,1.858,4.038,9.480,23.492,1.000
1677,19.617,27.894,0,12.851,1.819,3.904,9.076,22.331,1.000
1678,19.631,27.945,0,12.405,1.814,3.883,9.012,22.138,0.501
1678,19.754,31.006,0,12.060,1.801,3.839,8.882,21.773,0.501
1679,19.713,30.279,0,13.902,1.850,4.006,9.372,23.154,1.000
1680,20.441,27.784,0,13.294,1.874,4.096,9.651,23.973,0.500
1680,20.496,30.951,0,11.780,1.820,3.903,9.064,22.263,0.500
1681,19.711,27.803,0,12.822,1.849,4.007,9.391,23.249,0.500
1681,20.987,30.263,0,12.322,1.850,4.026,9.485,23.616,0.500
1682,19.833,27.874,0,12.149,1.826,3.931,9.172,22.639,0.898
1682,20.471,30.972,0,12.083,1.825,3.921,9.122,22.450,0.898
1683,19.710,27.842,0,12.883,1.834,3.952,9.219,22.736,0.500
1683,20.329,30.248,0,13.759,1.865,4.059,9.532,23.613,0.500
1684,19.711,27.743,0,13.911,1.846,3.992,9.327,23.018,1.000
1685,19.652,29.296,0,14.271,1.856,4.024,9.418,23.265,1.000
1686,20.312,30.134,0,12.824,1.831,3.939,9.170,22.565,1.000
1687,19.906,26.991,0,11.189,1.795,3.833,8.899,21.917,0.500
1687,21.095,30.116,0,11.978,1.817,3.904,9.102,22.474,0.500
1688,19.912,26.891,0,11.131,1.798,3.843,8.933,22.025,0.500
1688,21.163,30.237,0,12.122,1.833,3.956,9.247,22.864,0.500
1689,19.817,27.052,0,10.865,1.791,3.813,8.832,21.704,0.500
1689,21.075,30.240,0,12.270,1.838,3.978,9.330,23.145,0.500
1690,19.878,27.050,0,10.668,1.790,3.814,8.845,21.767,0.500
1690,20.499,30.276,0,13.662,1.880,4.112,9.688,24.051,0.500
1691,19.858,26.919,0,11.264,1.793,3.822,8.854,21.754,0.500
1691,21.186,30.266,0,12.252,1.833,3.956,9.251,22.883,0.500
1692,19.872,26.759,0,10.912,1.828,3.948,9.244,22.905,0.333
1692,21.231,30.358,0,11.953,1.860,4.049,9.522,23.639,0.333
1692,35.791,35.569,0,11.862,1.755,3.670,8.350,20.185,0.333
1693,20.495,26.964,0,11.592,1.831,3.945,9.203,22.699,0.500
1693,21.194,30.330,0,12.585,1.863,4.060,9.556,23.744,0.500
1694,19.946,26.920,0,10.681,1.801,3.863,9.018,22.340,0.500
1694,20.606,30.218,0,12.510,1.850,4.007,9.376,23.162,0.500
1695,19.845,26.952,0,11.280,1.789,3.807,8.808,21.623,0.500
1695,21.134,30.200,0,12.250,1.822,3.916,9.127,22.517,0.500
1696,20.482,27.017,0,11.682,1.825,3.920,9.118,22.426,0.500
1696,21.198,30.244,0,12.722,1.839,3.972,9.281,22.921,0.500
1697,20.523,30.298,0,13.672,1.883,4.124,9.728,24.182,1.000
1698,20.494,27.022,0,12.055,1.833,3.954,9.226,22.755,0.500
1698,21.253,30.017,0,11.724,1.785,3.781,8.705,21.259,0.500
1699,19.748,26.844,0,11.886,1.835,3.965,9.278,22.955,0.500
1699,21.081,30.149,0,11.498,1.807,3.875,9.027,22.289,0.500
1700,19.824,26.822,0,11.445,1.845,4.013,9.449,23.514,0.333
1700,21.249,29.171,0,12.097,1.888,4.153,9.847,24.604,0.333
1700,22.616,38.738,0,13.151,1.831,3.930,9.119,22.365,0.333
1701,25.322,22.920,0,8.606,1.673,3.419,7.697,18.595,0.333
1701,18.104,43.830,0,10.982,1.806,3.862,8.964,22.043,0.333
1701,16.608,46.036,0,11.452,1.851,4.020,9.437,23.393,0.333
1702,14.250,24.401,0,8.190,1.659,3.329,7.318,17.198,0.343
1702,22.218,27.935,0,7.952,1.680,3.445,7.774,18.777,0.343
1702,19.918,31.436,0,11.048,1.738,3.616,8.206,19.814,0.333
1703,19.884,26.869,0,9.878,1.787,3.811,8.852,21.836,0.751
1703,21.966,31.105,0,9.982,1.765,3.756,8.742,21.663,0.751
1704,19.896,26.824,0,11.161,1.800,3.845,8.927,21.976,0.500
1704,21.184,30.339,0,12.362,1.846,4.001,9.382,23.249,0.500
1705,20.422,26.899,0,11.956,1.834,3.952,9.214,22.704,0.510
1705,21.115,30.285,0,12.231,1.817,3.902,9.095,22.449,0.510
1706,19.882,26.853,0,11.049,1.793,3.821,8.859,21.791,0.500
1706,21.221,30.298,0,12.378,1.848,4.001,9.370,23.182,0.500
1707,19.783,26.976,0,10.377,1.797,3.843,8.944,22.078,0.500
1707,21.289,31.255,0,11.733,1.813,3.877,8.987,22.051,0.500
1708,19.813,26.952,0,11.069,1.788,3.800,8.786,21.551,0.500
1708,21.146,30.294,0,12.405,1.849,4.014,9.427,23.397,0.500
1709,20.543,27.038,0,11.556,1.815,3.888,9.028,22.185,0.500
1709,21.149,30.321,0,12.757,1.872,4.098,9.689,24.171,0.500
1710,19.889,27.011,0,10.856,1.791,3.816,8.843,21.749,0.500
1710,20.567,30.265,0,13.476,1.867,4.065,9.542,23.622,0.500
1711,19.905,26.920,0,10.754,1.788,3.813,8.854,21.832,0.500
1711,21.220,30.315,0,12.642,1.861,4.049,9.514,23.593,0.500
1712,21.904,31.134,0,9.936,1.751,3.714,8.637,21.428,1.000
1713,19.955,26.966,0,10.162,1.789,3.828,8.932,22.139,0.500
1713,21.957,30.407,0,11.232,1.837,4.014,9.524,23.933,0.500
1714,19.922,27.008,0,9.766,1.793,3.842,8.969,22.224,0.500
1714,21.948,31.258,0,10.511,1.771,3.777,8.807,21.858,0.500
1715,19.923,27.012,0,9.942,1.788,3.821,8.897,21.997,0.500
1715,21.942,30.404,0,10.749,1.858,4.087,9.752,24.604,0.500
1716,22.004,27.769,0,9.277,1.768,3.774,8.817,21.939,0.500
1716,19.897,31.395,0,10.922,1.826,3.949,9.269,23.033,0.500
1717,20.008,27.778,0,11.310,1.836,3.992,9.418,23.517,0.500
1717,21.285,30.371,0,13.661,1.919,4.250,10.112,25.304,0.500
1718,19.944,27.667,0,11.565,1.852,4.042,9.552,23.863,0.500
1718,21.354,30.357,0,13.338,1.903,4.193,9.938,24.786,0.500
1719,19.998,26.991,0,9.918,1.793,3.850,9.011,22.399,0.516
1719,21.939,31.063,0,10.172,1.772,3.781,8.821,21.901,0.516
1720,22.006,26.938,0,9.675,1.782,3.820,8.945,22.280,0.500
1720,22.090,31.191,0,10.567,1.773,3.772,8.758,21.626,0.500
1721,21.912,30.362,0,11.122,1.834,4.001,9.485,23.815,1.000
1722,19.919,26.895,0,10.089,1.790,3.830,8.932,22.125,0.333
1722,22.010,27.592,0,10.616,1.854,4.080,9.742,24.608,0.334
1722,22.070,31.288,0,10.786,1.775,3.778,8.779,21.700,0.334
1723,21.971,31.104,0,10.220,1.771,3.775,8.795,21.804,1.000
1724,19.899,26.845,0,9.986,1.775,3.778,8.782,21.709,0.333
1724,22.323,31.227,0,10.895,1.732,3.611,8.238,20.035,0.333
1724,8.678,48.135,0,8.707,1.718,3.585,8.212,20.089,0.333
1725,19.925,26.885,0,10.028,1.774,3.774,8.758,21.617,0.500
1725,22.197,31.172,0,10.743,1.732,3.616,8.262,20.130,0.500
1726,22.078,27.626,0,10.787,1.855,4.072,9.691,24.393,0.500
1726,21.974,31.167,0,10.129,1.802,3.886,9.137,22.811,0.500
1727,22.031,27.613,0,11.011,1.854,4.068,9.680,24.359,0.500
1727,22.035,31.227,0,10.740,1.779,3.795,8.831,21.849,0.500
1728,22.015,26.883,0,9.409,1.764,3.754,8.748,21.717,0.500
1728,22.131,31.291,0,10.610,1.772,3.765,8.732,21.542,0.500
1729,21.308,26.886,0,10.943,1.814,3.885,9.018,22.151,0.500
1729,22.018,31.181,0,10.436,1.765,3.750,8.708,21.532,0.500
1730,19.861,26.871,0,10.388,1.802,3.867,9.027,22.353,0.500
1730,21.921,31.108,0,9.909,1.764,3.757,8.754,21.727,0.500
1731,21.903,26.845,0,9.184,1.763,3.760,8.784,21.875,0.500
1731,21.927,31.214,0,9.748,1.760,3.743,8.717,21.635,0.500
1732,19.958,27.599,0,10.355,1.794,3.825,8.868,21.806,0.500
1732,20.739,38.416,0,9.509,1.827,3.929,9.144,22.498,0.500
1733,19.967,26.979,0,9.891,1.800,3.870,9.064,22.535,0.512
1733,21.966,31.043,0,10.144,1.767,3.762,8.758,21.707,0.512
1734,19.892,26.887,0,10.203,1.805,3.875,9.050,22.410,0.668
1734,21.910,31.170,0,10.088,1.772,3.783,8.829,21.937,0.668
1735,19.907,26.874,0,10.252,1.791,3.834,8.938,22.123,0.892
1735,21.975,31.177,0,10.241,1.769,3.765,8.764,21.716,0.892
1736,19.915,26.848,0,10.143,1.790,3.830,8.928,22.105,0.502
1736,22.022,31.203,0,10.466,1.759,3.729,8.647,21.350,0.502
1737,21.952,26.951,0,9.549,1.769,3.777,8.825,21.962,0.500
1737,22.015,31.208,0,10.477,1.773,3.778,8.794,21.774,0.500
1738,21.353,31.156,0,11.941,1.817,3.887,9.009,22.091,1.000
1739,19.887,26.950,0,10.007,1.775,3.773,8.750,21.572,0.343
1739,21.912,27.690,0,10.166,1.826,3.984,9.467,23.850,0.345
1739,19.996,31.273,0,10.465,1.791,3.837,8.957,22.207,0.335
1740,20.656,26.922,0,11.357,1.830,3.944,9.199,22.686,0.500
1740,21.932,31.048,0,9.994,1.769,3.772,8.793,21.823,0.500
1741,19.970,26.973,0,9.937,1.790,3.835,8.961,22.235,0.500
1741,21.361,31.178,0,11.738,1.819,3.895,9.028,22.134,0.500
1742,19.950,27.034,0,9.714,1.796,3.859,9.031,22.437,0.500
1742,21.921,31.190,0,10.414,1.783,3.821,8.942,22.250,0.500
1743,19.968,26.952,0,9.908,1.798,3.864,9.046,22.479,0.500
1743,21.952,31.146,0,10.349,1.770,3.771,8.785,21.785,0.500
1744,19.983,26.938,0,9.958,1.796,3.857,9.029,22.438,0.500
1744,21.355,31.154,0,11.619,1.819,3.893,9.022,22.113,0.500
1745,19.869,26.894,0,10.063,1.800,3.862,9.014,22.317,0.582
1745,21.977,31.219,0,10.205,1.760,3.735,8.677,21.479,0.582
1746,19.892,26.916,0,9.904,1.792,3.837,8.953,22.181,0.500
1746,22.031,31.227,0,10.432,1.770,3.769,8.771,21.727,0.500
1747,19.963,26.987,0,10.082,1.787,3.819,8.899,22.024,0.500
1747,21.313,31.132,0,11.651,1.811,3.866,8.942,21.886,0.500
1748,19.932,26.934,0,10.144,1.797,3.854,9.001,22.310,0.500
1748,21.379,31.137,0,11.617,1.805,3.844,8.874,21.681,0.500
1749,19.932,26.933,0,9.944,1.797,3.857,9.017,22.374,0.504
1749,21.973,31.150,0,10.235,1.762,3.747,8.719,21.608,0.504
1750,21.932,26.868,0,9.355,1.771,3.785,8.854,22.059,0.500
1750,22.058,31.250,0,10.326,1.761,3.734,8.656,21.369,0.500
1751,19.952,27.010,0,9.743,1.799,3.867,9.055,22.505,0.500
1751,21.372,31.201,0,11.830,1.818,3.891,9.018,22.111,0.500
1752,19.959,26.938,0,10.112,1.793,3.844,8.978,22.264,0.500
1752,21.350,31.167,0,11.696,1.812,3.866,8.935,21.849,0.500
1753,19.923,27.029,0,10.022,1.794,3.845,8.976,22.247,0.500
1753,21.321,31.157,0,11.801,1.813,3.871,8.959,21.942,0.500
1754,19.832,26.771,0,10.846,1.797,3.843,8.938,22.050,0.778
1754,22.019,30.409,0,10.922,1.812,3.921,9.239,23.102,0.778
1755,20.609,26.865,0,11.982,1.839,3.971,9.279,22.911,0.500
1755,20.024,30.297,0,11.214,1.846,4.030,9.543,23.911,0.500
1756,19.888,26.869,0,10.973,1.780,3.783,8.760,21.553,0.500
1756,21.305,30.295,0,12.714,1.869,4.074,9.583,23.778,0.500
1757,19.917,26.874,0,10.656,1.798,3.848,8.953,22.098,0.546
1757,21.167,31.060,0,10.875,1.806,3.862,8.963,22.034,0.546
