Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1452,21.611,24.651,0,12.596,1.692,3.436,7.624,18.029,1.000
1,1453,21.544,24.719,0,12.003,1.683,3.406,7.532,17.770,1.000
1,1454,21.646,24.738,0,13.252,1.705,3.483,7.763,18.427,1.000
1,1455,21.553,24.805,0,13.621,1.714,3.516,7.863,18.721,1.000
1,1456,21.586,24.768,0,13.923,1.722,3.542,7.941,18.945,1.000
1,1457,21.667,24.760,0,13.436,1.703,3.478,7.749,18.394,1.000
1,1458,21.711,24.725,0,12.068,1.702,3.474,7.740,18.368,1.000
1,1459,21.640,24.757,0,14.226,1.730,3.573,8.035,19.218,1.000
1,1460,21.745,24.719,0,13.103,1.704,3.483,7.769,18.464,1.000
1,1461,21.637,24.797,0,13.833,1.725,3.555,7.983,19.068,1.000
1,1462,21.699,24.730,0,13.827,1.722,3.542,7.944,18.957,1.000
1,1463,21.740,24.657,0,12.494,1.688,3.425,7.588,17.921,1.000
1,1464,21.768,24.703,0,12.899,1.703,3.478,7.749,18.394,1.000
1,1465,21.670,24.685,0,12.382,1.696,3.452,7.671,18.165,1.000
1,1466,21.784,24.748,0,12.996,1.698,3.460,7.699,18.256,1.000
1,1467,21.815,24.715,0,12.618,1.699,3.464,7.710,18.289,1.000
1,1468,22.135,24.790,0,12.527,1.688,3.425,7.595,17.957,1.000
1,1469,22.275,24.834,0,13.958,1.723,3.546,7.957,19.003,1.000
1,1470,22.230,24.833,0,14.126,1.731,3.576,8.048,19.266,1.000
1,1471,22.211,24.817,0,13.279,1.703,3.480,7.763,18.447,1.000
1,1472,22.148,24.836,0,13.154,1.709,3.502,7.830,18.646,1.000
1,1473,22.140,24.793,0,12.780,1.697,3.457,7.690,18.231,1.000
1,1474,21.786,25.359,0,13.790,1.717,3.525,7.892,18.804,1.000
1,1475,21.774,25.307,0,13.114,1.701,3.470,7.726,18.328,1.000
1,1476,21.801,25.290,0,12.859,1.702,3.476,7.749,18.409,1.000
1,1477,21.701,25.272,0,12.708,1.700,3.467,7.715,18.288,1.000
1,1478,22.138,25.438,0,12.751,1.704,3.479,7.750,18.389,1.000
1,1479,21.698,25.307,0,12.738,1.698,3.458,7.689,18.220,1.000
1,1480,21.784,25.369,0,13.251,1.716,3.520,7.873,18.739,1.000
1,1481,21.805,25.311,0,13.099,1.711,3.507,7.841,18.666,1.000
1,1482,21.728,25.288,0,12.794,1.711,3.506,7.834,18.640,1.000
1,1483,21.612,25.361,0,13.586,1.715,3.518,7.868,18.725,1.000
1,1484,21.613,25.316,0,13.114,1.704,3.479,7.749,18.387,1.000
1,1485,20.782,25.616,0,12.963,1.676,3.373,7.412,17.366,0.711
1,1486,21.333,25.654,0,13.913,1.713,3.512,7.852,18.694,1.000
1,1487,21.888,26.371,0,12.259,1.735,3.605,8.178,19.748,0.500
1,1488,22.254,25.673,0,15.314,1.784,3.762,8.602,20.847,1.000
1,1489,22.296,25.686,0,15.493,1.798,3.811,8.750,21.270,1.000
1,1490,22.247,25.707,0,14.763,1.747,3.629,8.200,19.686,1.000
1,1491,22.242,25.737,0,13.942,1.720,3.535,7.921,18.886,1.000
1,1492,22.284,25.694,0,14.648,1.740,3.605,8.129,19.484,1.000
1,1493,22.248,25.629,0,14.852,1.747,3.629,8.201,19.688,1.000
1,1494,21.816,25.628,0,14.160,1.735,3.589,8.088,19.380,1.000
1,1495,22.252,25.752,0,13.890,1.713,3.508,7.837,18.636,1.000
1,1496,22.270,25.585,0,15.121,1.759,3.671,8.328,20.052,1.000
1,1497,22.219,25.618,0,14.512,1.737,3.594,8.098,19.393,1.000
1,1498,22.142,25.575,0,13.746,1.723,3.546,7.952,18.976,1.000
1,1499,22.167,25.618,0,14.265,1.738,3.602,8.122,19.466,1.000
1,1500,22.290,25.663,0,15.251,1.766,3.695,8.392,20.217,1.000
1,1501,22.245,25.610,0,15.374,1.780,3.747,8.559,20.727,1.000
1,1502,21.785,25.578,0,14.831,1.754,3.655,8.285,19.943,1.000
1,1503,22.177,25.624,0,14.694,1.753,3.652,8.272,19.892,1.000
1,1504,21.774,25.628,0,15.074,1.768,3.704,8.428,20.348,1.000
1,1505,21.630,25.596,0,13.769,1.714,3.514,7.859,18.708,1.000
1,1506,21.736,25.576,0,14.882,1.751,3.643,8.245,19.816,1.000
1,1507,21.697,25.642,0,13.725,1.710,3.501,7.819,18.596,1.000
1,1508,21.816,25.665,0,13.657,1.716,3.522,7.883,18.782,1.000
1,1509,22.205,25.762,0,14.030,1.723,3.544,7.947,18.956,1.000
1,1510,21.657,25.716,0,14.667,1.743,3.618,8.172,19.614,1.000
1,1511,22.304,25.667,0,14.912,1.760,3.678,8.350,20.122,1.000
1,1512,22.346,25.579,0,15.792,1.818,3.879,8.954,21.856,1.000
1,1513,22.356,25.644,0,15.566,1.792,3.789,8.682,21.071,1.000
1,1514,22.146,25.590,0,14.065,1.726,3.559,7.998,19.117,1.000
1,1515,22.257,25.728,0,14.762,1.754,3.656,8.283,19.929,1.000
1,1516,22.324,25.567,0,15.105,1.754,3.655,8.283,19.926,1.000
1,1517,22.204,25.653,0,15.007,1.768,3.702,8.422,20.324,1.000
1,1518,22.169,25.659,0,14.862,1.764,3.691,8.390,20.235,1.000
1,1519,22.209,25.673,0,14.487,1.743,3.618,8.170,19.601,1.000
1,1520,22.297,25.517,0,15.038,1.739,3.600,8.108,19.399,0.500
1,1521,22.185,25.628,0,14.314,1.737,3.595,8.102,19.406,1.000
1,1522,22.186,25.650,0,14.766,1.751,3.642,8.238,19.789,1.000
1,1523,22.188,25.716,0,14.393,1.741,3.610,8.143,19.519,1.000
1,1524,21.759,25.681,0,14.796,1.758,3.668,8.323,20.046,1.000
1,1525,22.257,25.655,0,14.816,1.754,3.656,8.285,19.933,1.000
1,1526,22.243,25.634,0,14.424,1.735,3.587,8.076,19.328,1.000
1,1527,22.281,25.618,0,15.521,1.798,3.807,8.733,21.211,0.500
1,1528,21.759,24.939,0,13.684,1.806,3.854,8.924,21.890,1.000
1,1529,22.378,25.693,0,15.711,1.828,3.914,9.062,22.176,1.000
1,1530,22.429,25.650,0,16.096,1.846,3.977,9.247,22.692,1.000
1,1531,22.394,25.652,0,15.928,1.832,3.926,9.090,22.237,1.000
1,1532,22.204,25.514,0,14.674,1.765,3.695,8.404,20.276,1.000
1,1533,22.264,25.805,0,15.063,1.795,3.800,8.722,21.207,1.000
1,1534,22.314,25.836,0,14.880,1.792,3.789,8.689,21.111,1.000
1,1535,22.313,25.810,0,15.179,1.804,3.832,8.814,21.464,1.000
1,1536,22.322,25.820,0,14.617,1.802,3.824,8.799,21.436,1.000
1,1537,22.387,25.820,0,15.178,1.798,3.811,8.755,21.294,1.000
1,1538,22.326,26.342,0,15.379,1.786,3.767,8.617,20.887,1.000
1,1539,22.395,26.378,0,15.861,1.817,3.877,8.945,21.825,1.000
1,1540,22.387,25.812,0,15.263,1.823,3.899,9.022,22.074,1.000
1,1541,22.364,25.882,0,14.913,1.832,3.933,9.130,22.396,1.000
1,1542,22.363,25.748,0,15.522,1.837,3.945,9.156,22.448,1.000
1,1543,22.199,26.496,0,15.568,1.779,3.740,8.533,20.636,1.000
1,1544,22.294,26.356,0,15.520,1.802,3.826,8.800,21.430,1.000
1,1545,22.245,25.783,0,13.830,1.724,3.551,7.972,19.043,1.000
1,1546,22.272,26.427,0,13.670,1.715,3.519,7.872,18.744,1.000
1,1547,22.285,26.412,0,15.570,1.789,3.776,8.645,20.966,1.000
1,1548,22.323,26.336,0,15.235,1.766,3.698,8.410,20.293,1.000
1,1549,22.270,26.356,0,14.296,1.738,3.597,8.108,19.422,1.000
1,1550,22.235,26.344,0,14.443,1.738,3.600,8.114,19.438,1.000
1,1551,22.285,26.337,0,14.905,1.751,3.645,8.247,19.814,1.000
1,1552,22.311,26.374,0,14.813,1.745,3.624,8.186,19.646,1.000
1,1553,22.216,26.373,0,14.643,1.752,3.646,8.254,19.841,1.000
1,1554,22.283,26.345,0,14.162,1.732,3.577,8.045,19.241,1.000
1,1555,22.332,26.364,0,15.077,1.769,3.708,8.442,20.386,1.000
1,1556,22.288,26.342,0,15.030,1.768,3.703,8.424,20.326,1.000
1,1557,22.271,26.384,0,14.621,1.746,3.625,8.191,19.660,1.000
1,1558,22.289,26.374,0,14.297,1.730,3.570,8.025,19.183,1.000
1,1559,22.282,26.373,0,14.390,1.744,3.621,8.179,19.631,1.000
1,1560,22.208,26.381,0,14.118,1.742,3.615,8.159,19.570,1.000
1,1561,22.348,26.374,0,15.107,1.766,3.699,8.415,20.311,1.000
1,1562,22.370,26.415,0,15.546,1.793,3.791,8.689,21.092,1.000
1,1563,21.815,26.405,0,14.564,1.762,3.689,8.401,20.310,1.000
1,1564,22.327,26.372,0,14.662,1.744,3.619,8.172,19.606,1.000
1,1565,22.279,26.432,0,14.364,1.733,3.580,8.053,19.257,1.000
1,1566,22.295,25.834,0,14.009,1.726,3.556,7.984,19.064,1.000
1,1567,22.352,26.299,0,14.645,1.740,3.603,8.119,19.441,1.000
1,1568,22.328,26.379,0,14.625,1.748,3.633,8.212,19.719,1.000
1,1569,22.450,26.423,0,15.894,1.817,3.874,8.937,21.802,1.000
1,1570,22.416,26.365,0,15.712,1.809,3.850,8.868,21.613,1.000
1,1571,22.333,26.354,0,14.972,1.764,3.688,8.382,20.212,1.000
1,1572,22.326,25.868,0,14.423,1.736,3.593,8.097,19.398,1.000
1,1573,22.293,26.349,0,14.494,1.742,3.614,8.157,19.560,1.000
1,1574,22.231,26.404,0,13.961,1.729,3.569,8.025,19.192,1.000
1,1575,22.359,26.432,0,15.373,1.781,3.748,8.560,20.722,1.000
1,1576,22.281,26.435,0,14.771,1.760,3.678,8.352,20.125,1.000
1,1577,22.278,26.403,0,14.462,1.746,3.626,8.192,19.664,1.000
1,1578,22.231,26.421,0,13.834,1.720,3.534,7.914,18.859,1.000
1,1579,22.354,26.500,0,15.794,1.805,3.835,8.823,21.482,1.000
1,1580,22.192,26.498,0,14.280,1.738,3.599,8.112,19.428,1.000
1,1581,22.264,26.463,0,14.990,1.762,3.684,8.369,20.177,1.000
1,1582,22.370,26.502,0,15.949,1.817,3.874,8.936,21.799,1.000
1,1583,22.345,26.458,0,15.186,1.762,3.681,8.359,20.142,1.000
1,1584,22.369,26.572,0,15.534,1.783,3.756,8.581,20.774,1.000
1,1585,22.218,26.536,0,13.958,1.714,3.514,7.858,18.703,1.000
1,1586,22.308,26.581,0,14.740,1.729,3.567,8.013,19.141,1.000
1,1587,22.310,26.583,0,14.980,1.736,3.592,8.087,19.354,1.000
1,1588,22.233,26.546,0,14.472,1.735,3.588,8.079,19.332,1.000
1,1589,22.286,26.578,0,14.492,1.729,3.565,8.007,19.121,1.000
1,1590,22.262,26.687,0,14.460,1.731,3.575,8.038,19.216,1.000
1,1591,21.748,26.527,0,13.167,1.707,3.489,7.780,18.476,1.000
1,1592,21.784,26.564,0,13.139,1.704,3.480,7.754,18.404,1.000
1,1593,21.782,26.468,0,13.651,1.721,3.540,7.933,18.913,1.000
1,1594,21.737,26.486,0,13.291,1.701,3.469,7.722,18.311,1.000
1,1595,21.740,26.493,0,13.041,1.694,3.444,7.641,18.067,1.000
1,1596,21.606,26.600,0,13.570,1.701,3.469,7.722,18.309,1.000
1,1597,21.692,26.490,0,13.834,1.711,3.502,7.820,18.594,1.000
1,1598,21.558,26.652,0,13.986,1.712,3.509,7.842,18.659,1.000
1,1599,21.618,26.655,0,14.093,1.717,3.525,7.891,18.805,1.000
1,1600,21.723,26.771,0,13.167,1.713,3.510,7.845,18.667,1.000
1,1601,21.588,26.720,0,14.150,1.712,3.506,7.829,18.613,1.000
1,1602,21.521,26.676,0,14.128,1.712,3.507,7.836,18.641,1.000
1,1603,21.635,26.693,0,13.080,1.695,3.448,7.660,18.138,1.000
1,1604,21.608,26.659,0,13.691,1.698,3.459,7.688,18.210,1.000
1,1605,21.615,26.586,0,13.216,1.708,3.496,7.807,18.568,0.500
1,1606,21.640,26.716,0,13.159,1.694,3.443,7.645,18.090,1.000
1,1607,21.692,26.653,0,13.458,1.700,3.463,7.699,18.236,1.000
1,1608,21.706,26.640,0,13.576,1.699,3.462,7.699,18.244,1.000
1,1609,21.637,26.642,0,12.762,1.692,3.437,7.626,18.031,1.000
1,1610,21.761,26.697,0,13.105,1.702,3.473,7.733,18.343,1.000
1,1611,21.683,26.727,0,13.230,1.702,3.473,7.732,18.342,1.000
1,1612,21.723,26.704,0,14.656,1.731,3.573,8.035,19.214,1.000
1,1613,21.690,26.864,0,13.642,1.707,3.490,7.787,18.505,1.000
1,1614,21.731,26.665,0,12.959,1.702,3.473,7.738,18.367,1.000
1,1615,21.814,27.309,0,13.862,1.732,3.582,8.064,19.308,1.000
1,1616,21.827,27.309,0,13.591,1.717,3.529,7.915,18.898,1.000
1,1617,21.627,26.747,0,13.776,1.714,3.517,7.868,18.746,1.000
1,1618,22.221,27.296,0,13.599,1.714,3.513,7.851,18.676,1.000
1,1619,22.167,27.316,0,13.336,1.718,3.528,7.894,18.793,1.000
1,1620,22.194,27.415,0,14.801,1.740,3.603,8.116,19.430,1.000
1,1621,21.622,27.265,0,13.567,1.728,3.564,8.012,19.161,1.000
1,1622,21.548,26.854,0,12.864,1.694,3.445,7.650,18.109,1.000
1,1623,21.668,27.408,0,14.440,1.728,3.565,8.010,19.143,1.000
1,1624,21.619,27.391,0,14.303,1.726,3.557,7.985,19.065,1.000
1,1625,21.622,27.378,0,14.327,1.720,3.536,7.918,18.865,1.000
1,1626,21.677,27.361,0,14.415,1.718,3.527,7.894,18.799,1.000
1,1627,21.635,27.409,0,13.296,1.712,3.509,7.840,18.647,1.000
1,1628,21.767,27.596,0,13.645,1.705,3.479,7.743,18.353,1.000
1,1629,21.441,27.398,0,13.755,1.705,3.483,7.762,18.422,1.000
1,1630,21.551,27.448,0,12.947,1.710,3.501,7.823,18.616,0.500
1,1631,21.519,27.526,0,13.827,1.707,3.490,7.786,18.496,1.000
1,1632,22.144,27.661,0,13.255,1.695,3.446,7.654,18.117,1.000
1,1633,21.559,27.542,0,13.789,1.700,3.464,7.708,18.271,1.000
1,1634,21.543,27.478,0,14.052,1.743,3.616,8.164,19.581,1.000
1,1635,21.788,27.496,0,13.269,1.687,3.419,7.566,17.850,1.000
1,1636,21.602,27.505,0,12.521,1.695,3.445,7.646,18.083,1.000
1,1637,21.615,27.498,0,13.593,1.707,3.490,7.787,18.500,1.000
1,1638,21.665,27.499,0,14.047,1.720,3.537,7.930,18.922,1.000
1,1639,21.620,27.546,0,13.722,1.702,3.475,7.741,18.374,1.000
1,1640,21.711,27.551,0,13.246,1.696,3.453,7.673,18.174,1.000
1,1641,21.480,27.612,0,14.413,1.720,3.534,7.916,18.867,1.000
1,1642,21.451,27.629,0,14.460,1.720,3.535,7.917,18.869,1.000
1,1643,21.476,27.576,0,14.979,1.740,3.606,8.132,19.489,1.000
1,1644,21.410,27.645,0,14.459,1.721,3.539,7.935,18.931,1.000
1,1645,21.556,27.606,0,14.014,1.702,3.473,7.732,18.336,1.000
1,1646,22.145,27.632,0,13.356,1.702,3.473,7.730,18.331,1.000
1,1647,21.479,27.548,0,14.723,1.722,3.541,7.937,18.925,1.000
1,1648,21.451,27.502,0,14.531,1.726,3.554,7.974,19.031,1.000
1,1649,21.434,27.559,0,14.634,1.731,3.575,8.042,19.234,1.000
1,1650,21.554,28.395,0,15.687,1.786,3.768,8.619,20.892,1.000
1,1651,21.509,27.888,0,14.561,1.743,3.620,8.182,19.654,1.000
1,1652,21.610,27.779,0,14.890,1.747,3.632,8.213,19.733,1.000
1,1653,21.673,28.545,0,15.072,1.743,3.615,8.154,19.542,1.000
1,1654,21.618,28.346,0,15.193,1.784,3.761,8.605,20.871,1.000
1,1655,21.639,28.655,0,12.974,1.722,3.544,7.952,18.986,1.000
1,1656,21.543,28.390,0,14.507,1.725,3.553,7.975,19.040,1.000
1,1657,21.655,28.460,0,14.720,1.741,3.610,8.147,19.545,1.000
1,1658,21.606,28.406,0,14.627,1.725,3.555,7.980,19.055,1.000
1,1659,21.703,28.395,0,14.462,1.729,3.566,8.013,19.146,1.000
1,1660,21.703,28.411,0,14.352,1.726,3.555,7.981,19.056,1.000
1,1661,21.653,28.441,0,14.164,1.726,3.557,7.989,19.083,1.000
1,1662,21.686,28.489,0,14.209,1.727,3.561,8.001,19.122,1.000
1,1663,21.608,28.433,0,14.979,1.744,3.619,8.172,19.604,1.000
1,1664,21.584,28.438,0,14.415,1.728,3.564,8.012,19.160,1.000
1,1665,21.660,28.447,0,14.768,1.741,3.609,8.145,19.537,1.000
1,1666,21.627,28.404,0,14.524,1.732,3.579,8.055,19.272,1.000
1,1667,21.621,28.410,0,14.555,1.735,3.586,8.072,19.316,1.000
1,1668,21.472,28.596,0,15.390,1.766,3.696,8.405,20.281,1.000
1,1669,21.596,28.432,0,14.473,1.729,3.569,8.027,19.202,1.000
1,1670,21.672,28.462,0,14.980,1.744,3.620,8.174,19.614,1.000
1,1671,21.586,28.593,0,15.020,1.747,3.629,8.203,19.697,1.000
1,1672,21.618,28.571,0,15.092,1.746,3.628,8.202,19.700,1.000
1,1673,21.683,28.547,0,14.295,1.730,3.573,8.037,19.227,1.000
1,1674,21.671,28.533,0,14.507,1.727,3.561,7.999,19.114,1.000
1,1675,21.747,28.520,0,14.346,1.733,3.582,8.061,19.293,1.000
1,1676,21.673,28.513,0,14.614,1.732,3.579,8.055,19.277,1.000
1,1677,21.578,28.564,0,15.371,1.767,3.703,8.431,20.365,1.000
1,1678,21.613,28.449,0,15.137,1.750,3.640,8.235,19.785,1.000
1,1679,21.563,28.533,0,15.444,1.761,3.681,8.361,20.154,1.000
1,1680,21.549,28.586,0,15.103,1.746,3.627,8.197,19.676,1.000
1,1681,21.681,28.580,0,14.849,1.752,3.650,8.271,19.906,1.000
1,1682,21.564,28.647,0,15.319,1.767,3.702,8.425,20.347,1.000
1,1683,21.610,28.662,0,14.950,1.750,3.642,8.244,19.820,1.000
1,1684,21.544,28.580,0,14.832,1.731,3.573,8.030,19.190,1.000
1,1685,21.498,28.687,0,14.705,1.732,3.578,8.050,19.260,1.000
1,1686,21.512,28.598,0,14.797,1.736,3.592,8.096,19.398,1.000
1,1687,21.538,28.660,0,15.036,1.757,3.669,8.327,20.070,1.000
1,1688,21.584,28.700,0,14.878,1.746,3.629,8.205,19.714,1.000
1,1689,21.651,28.690,0,14.175,1.726,3.561,8.006,19.150,1.000
1,1690,21.535,28.655,0,15.134,1.742,3.613,8.156,19.566,1.000
1,1691,21.697,28.641,0,14.672,1.730,3.573,8.039,19.237,1.000
1,1692,21.554,28.664,0,14.883,1.741,3.612,8.154,19.565,1.000
1,1693,21.687,28.664,0,14.966,1.745,3.622,8.184,19.646,1.000
1,1694,21.615,28.739,0,15.100,1.760,3.677,8.349,20.121,1.000
1,1695,21.539,28.717,0,15.219,1.768,3.705,8.437,20.385,1.000
1,1696,21.608,28.687,0,15.071,1.759,3.673,8.336,20.087,1.000
1,1697,21.667,28.678,0,14.698,1.735,3.586,8.075,19.332,1.000
1,1698,21.595,28.741,0,15.061,1.751,3.646,8.260,19.874,1.000
1,1699,21.469,28.759,0,15.096,1.764,3.692,8.396,20.264,1.000
1,1700,21.604,28.732,0,15.053,1.753,3.652,8.272,19.898,1.000
1,1701,21.464,28.810,0,14.347,1.739,3.602,8.125,19.484,1.000
1,1702,21.572,28.762,0,14.976,1.756,3.662,8.304,19.993,1.000
1,1703,21.563,28.728,0,14.975,1.747,3.631,8.209,19.717,1.000
1,1704,21.707,28.658,0,14.480,1.743,3.619,8.179,19.646,1.000
1,1705,21.534,28.799,0,14.983,1.755,3.660,8.301,19.991,1.000
1,1706,21.636,28.712,0,15.288,1.764,3.692,8.397,20.265,1.000
1,1707,21.588,28.753,0,15.264,1.759,3.673,8.337,20.089,1.000
1,1708,21.586,28.727,0,14.868,1.741,3.611,8.152,19.564,1.000
1,1709,22.299,28.561,0,14.441,1.723,3.547,7.959,19.001,1.000
1,1710,21.573,28.656,0,14.895,1.746,3.627,8.200,19.698,1.000
1,1711,21.621,28.659,0,14.848,1.750,3.643,8.250,19.845,1.000
1,1712,21.526,28.607,0,14.699,1.734,3.583,8.062,19.289,1.000
1,1713,21.459,28.842,0,14.196,1.730,3.573,8.040,19.242,1.000
1,1714,21.654,28.668,0,13.624,1.729,3.571,8.033,19.224,1.000
1,1715,21.521,28.718,0,14.974,1.747,3.633,8.217,19.745,1.000
1,1716,21.657,28.747,0,14.922,1.750,3.640,8.235,19.784,1.000
1,1717,21.495,28.602,0,15.173,1.743,3.615,8.157,19.560,1.000
1,1718,21.520,28.647,0,15.081,1.751,3.646,8.257,19.861,1.000
1,1719,21.610,28.649,0,15.224,1.766,3.696,8.406,20.284,1.000
1,1720,21.614,28.607,0,14.583,1.728,3.566,8.014,19.156,1.000
1,1721,21.581,28.681,0,14.720,1.735,3.589,8.083,19.358,1.000
1,1722,21.566,28.581,0,15.457,1.773,3.721,8.479,20.492,1.000
1,1723,21.533,28.697,0,14.837,1.747,3.632,8.212,19.726,1.000
1,1724,21.540,28.661,0,15.361,1.763,3.689,8.388,20.239,1.000
1,1725,21.497,28.551,0,15.793,1.783,3.755,8.577,20.763,1.000
1,1726,21.519,28.714,0,14.515,1.735,3.590,8.087,19.370,1.000
1,1727,21.523,28.713,0,14.520,1.744,3.621,8.184,19.657,1.000
1,1728,21.543,28.608,0,14.954,1.740,3.608,8.144,19.535,1.000
1,1729,21.543,28.697,0,15.166,1.748,3.632,8.208,19.704,1.000
1,1730,21.542,28.652,0,15.155,1.752,3.651,8.272,19.905,1.000
1,1731,21.503,28.706,0,14.560,1.727,3.562,8.002,19.125,1.000
1,1732,21.516,28.781,0,14.454,1.732,3.579,8.057,19.289,1.000
1,1733,21.654,28.761,0,14.422,1.731,3.574,8.038,19.223,1.000
1,1734,21.492,28.778,0,14.304,1.725,3.557,7.992,19.104,1.000
1,1735,21.346,28.627,0,14.948,1.755,3.658,8.292,19.957,1.000
1,1736,21.625,28.725,0,13.727,1.716,3.525,7.896,18.831,1.000
1,1737,21.763,28.812,0,13.961,1.736,3.593,8.100,19.416,1.000
1,1738,21.494,28.707,0,15.133,1.761,3.681,8.361,20.157,1.000
1,1739,21.493,28.536,0,14.843,1.732,3.576,8.040,19.223,1.000
1,1740,21.815,28.818,0,13.865,1.724,3.553,7.981,19.075,1.000
1,1741,21.384,28.475,0,14.809,1.731,3.574,8.036,19.217,1.000
1,1742,22.302,28.804,0,14.675,1.751,3.644,8.251,19.843,1.000
1,1743,21.465,28.783,0,14.865,1.760,3.675,8.344,20.108,1.000
1,1744,21.495,28.785,0,14.646,1.747,3.632,8.216,19.745,1.000
1,1745,21.770,28.833,0,13.929,1.732,3.578,8.052,19.270,1.000
1,1746,22.225,28.749,0,14.246,1.749,3.638,8.231,19.784,1.000
1,1747,22.297,28.676,0,15.336,1.771,3.712,8.446,20.385,1.000
1,1748,21.693,28.656,0,15.341,1.780,3.747,8.562,20.741,1.000
1,1749,21.789,28.683,0,15.167,1.787,3.772,8.638,20.961,1.000
1,1750,21.733,28.695,0,14.906,1.769,3.708,8.443,20.398,0.500
1,1751,22.422,28.735,0,14.914,1.772,3.721,8.482,20.511,0.500
1,1752,22.312,28.622,0,14.869,1.750,3.639,8.229,19.764,1.000
1,1753,21.685,28.771,0,14.419,1.751,3.645,8.252,19.842,1.000
1,1754,22.206,28.766,0,14.561,1.752,3.647,8.258,19.857,1.000
1,1755,22.350,28.704,0,15.380,1.791,3.784,8.669,21.040,1.000
1,1756,22.356,28.722,0,15.410,1.802,3.822,8.785,21.377,1.000
1,1757,22.187,28.748,0,14.635,1.750,3.643,8.250,19.845,1.000
1,1758,22.324,28.548,0,15.869,1.836,3.940,9.135,22.374,1.000
1,1759,22.312,28.529,0,14.548,1.737,3.595,8.103,19.416,1.000
1,1760,22.213,28.744,0,14.235,1.740,3.605,8.131,19.488,1.000
1,1761,21.802,27.722,0,13.429,1.852,4.027,9.466,23.511,1.000
1,1762,21.750,27.682,0,13.413,1.854,4.031,9.474,23.515,1.000
1,1763,21.763,27.672,0,13.587,1.862,4.058,9.550,23.721,1.000
1,1764,21.722,27.689,0,14.067,1.872,4.082,9.604,23.831,0.500
1,1765,21.802,27.696,0,13.383,1.853,4.029,9.470,23.514,1.000
1,1766,21.762,27.636,0,12.943,1.844,3.996,9.374,23.237,0.333
1,1767,21.686,27.677,0,14.065,1.895,4.167,9.866,24.597,1.000
1,1768,21.712,27.667,0,13.942,1.895,4.169,9.874,24.627,0.500
1,1769,21.670,27.627,0,13.514,1.895,4.170,9.881,24.660,0.500
1,1770,21.697,27.658,0,14.388,1.893,4.156,9.823,24.454,1.000
1,1771,21.731,27.682,0,14.117,1.882,4.120,9.718,24.159,0.500
1,1772,21.819,27.757,0,13.806,1.829,3.933,9.161,22.568,1.000
1,1773,21.762,27.642,0,13.815,1.878,4.113,9.711,24.175,1.000
1,1774,21.659,27.089,0,11.666,1.773,3.768,8.734,21.523,0.500
1,1775,21.708,27.639,0,14.001,1.883,4.124,9.734,24.215,0.500
1,1776,21.743,27.698,0,13.336,1.850,4.016,9.423,23.356,0.500
1,1777,21.788,27.688,0,13.437,1.857,4.042,9.505,23.604,1.000
1,1778,21.722,27.630,0,13.845,1.887,4.142,9.796,24.415,0.500
1,1779,21.765,27.633,0,13.814,1.867,4.076,9.602,23.868,1.000
1,1780,21.717,27.705,0,13.670,1.866,4.071,9.589,23.833,0.500
1,1781,22.399,27.724,0,13.561,1.832,3.929,9.109,22.315,0.333
1,1782,21.726,26.925,0,11.062,1.760,3.712,8.541,20.904,0.500
1,1783,21.728,27.652,0,13.715,1.886,4.135,9.768,24.316,1.000
1,1784,21.744,27.650,0,13.770,1.881,4.121,9.731,24.222,0.500
1,1785,21.772,27.739,0,14.050,1.846,3.990,9.325,23.018,1.000
1,1786,21.798,27.685,0,13.977,1.864,4.060,9.545,23.686,1.000
1,1787,21.780,27.845,0,14.004,1.840,3.972,9.278,22.910,1.000
1,1788,21.808,27.814,0,13.636,1.831,3.942,9.190,22.663,1.000
1,1789,21.787,27.772,0,13.410,1.839,3.979,9.316,23.062,1.000
1,1790,21.867,27.736,0,13.125,1.843,3.998,9.389,23.309,1.000
1,1791,21.854,27.797,0,12.700,1.822,3.932,9.211,22.851,1.000
1,1792,21.903,27.812,0,12.815,1.824,3.938,9.227,22.894,1.000
1,1793,21.839,27.787,0,13.047,1.829,3.951,9.254,22.934,1.000
1,1794,21.907,27.799,0,12.754,1.824,3.936,9.216,22.853,1.000
1,1795,21.913,27.853,0,12.834,1.819,3.921,9.175,22.744,1.000
1,1796,21.872,27.765,0,13.022,1.825,3.938,9.213,22.817,1.000
1,1797,21.736,27.727,0,13.562,1.854,4.025,9.440,23.383,1.000
1,1798,21.796,27.810,0,13.238,1.825,3.932,9.180,22.687,1.000
1,1799,21.778,27.799,0,13.442,1.831,3.948,9.219,22.771,1.000
1,1800,21.807,27.783,0,13.189,1.825,3.933,9.189,22.724,1.000
1,1801,21.831,27.792,0,13.695,1.825,3.924,9.141,22.531,1.000
1,1802,21.814,27.677,0,13.239,1.853,4.035,9.497,23.614,1.000
1,1803,21.747,27.769,0,13.439,1.835,3.962,9.257,22.874,0.500
1,1804,21.826,27.949,0,13.521,1.797,3.821,8.824,21.607,1.000
1,1805,21.842,27.901,0,13.438,1.802,3.843,8.898,21.840,1.000
1,1806,21.798,27.955,0,13.566,1.789,3.796,8.751,21.398,1.000
1,1807,21.812,27.932,0,13.930,1.803,3.838,8.865,21.694,1.000
1,1808,22.475,28.605,0,16.192,1.862,4.032,9.415,23.188,1.000
1,1809,22.416,28.597,0,16.143,1.853,4.002,9.324,22.924,1.000
